V1	V2	coex_TNV.tsv	ppi.tsv	coex_SPL.tsv	HP.tsv	coex_BRO.tsv	coex_GEJ.tsv	coex_SKN.tsv	coex_BRC.tsv	coex_ARG.tsv	coex_CLS.tsv	MP.tsv	coex_FIB.tsv
DNMT1	ACO2	0	0	1	0	0	0	0	0	0	0	0	0
DNMT1	HERC2	0	0	0	0	0	0	0	1	0	0	0	0
DNMT1	DARS2	0	0	1	0	0	0	0	0	0	0	0	1
DNMT1	NEURL4	0	0	0	0	0	0	0	1	0	0	0	0
DNMT1	DNMT1	0	1	0	0	0	0	0	0	0	0	0	0
CYP2C19	CYP26C1	0	0	0	1	0	0	0	0	0	0	0	0
CYP2C19	KHDC3L	0	0	0	1	0	0	0	0	0	0	0	0
CYP2C19	JPH1	0	0	0	1	0	0	0	0	0	0	0	0
CYP2C19	SURF1	0	0	0	1	0	0	0	0	0	0	0	0
COASY	SPG11	0	0	0	1	0	0	0	0	0	0	0	0
COASY	SGPL1	0	0	0	0	0	0	0	0	0	1	0	0
COASY	C19orf12	0	0	0	1	0	0	0	0	0	0	0	0
COASY	MPV17	0	0	0	0	0	0	0	0	1	0	0	0
COASY	GNB4	0	0	0	1	0	0	0	0	0	0	0	0
COASY	AFG3L2	0	0	0	1	0	0	0	0	0	0	0	1
COASY	SIGMAR1	0	0	0	1	0	0	0	0	0	0	0	0
COASY	ERLIN2	0	0	0	1	0	0	0	0	0	0	0	0
COASY	SURF1	0	0	1	0	0	0	0	0	0	0	0	0
COASY	MFN2	0	0	0	0	0	0	1	0	0	0	0	0
COASY	ALS2	0	0	0	1	0	0	0	0	0	0	0	0
COASY	PARN	0	0	0	0	0	0	0	0	0	0	0	1
COASY	SETX	0	0	0	1	0	0	0	0	0	0	0	0
COASY	MORC2	0	0	0	0	0	0	0	0	1	0	0	0
COASY	DYNC1H1	0	0	0	1	0	0	0	0	0	0	0	0
COASY	DARS2	0	0	0	1	0	0	0	0	0	0	0	0
COASY	SACS	0	0	0	1	0	0	0	0	0	0	0	0
COASY	GAN	0	0	0	1	0	0	0	0	0	0	0	0
COASY	ATP6AP1	0	0	0	0	0	0	0	0	0	1	0	0
COASY	DNMT1	0	0	0	1	0	1	0	0	0	0	0	0
AIFM1	SARS1	0	0	1	0	0	1	0	0	0	0	0	0
AIFM1	SPG11	0	0	0	0	0	0	0	0	1	0	0	0
AIFM1	SGPL1	0	1	0	0	0	0	0	0	0	0	0	0
AIFM1	IARS2	0	1	0	0	0	0	0	0	0	0	0	0
AIFM1	CAPZA2	0	0	0	0	0	1	0	0	1	0	0	0
AIFM1	SDHA	0	1	0	0	0	0	0	0	0	0	0	0
AIFM1	AFG3L2	0	1	0	0	0	0	0	0	0	0	0	0
AIFM1	ERLIN2	0	1	0	0	0	0	0	0	1	0	0	0
AIFM1	PARN	0	0	0	0	0	1	0	0	0	0	0	0
AIFM1	OCIAD1	0	1	0	0	0	0	0	0	0	0	0	0
AIFM1	GNS	0	0	0	0	0	0	0	0	1	0	0	0
AIFM1	FIG4	0	0	0	0	0	0	0	0	1	0	0	0
AIFM1	DARS2	0	1	0	0	0	0	0	0	0	0	0	0
AIFM1	SPTLC1	0	0	0	1	0	0	0	0	1	0	0	0
AIFM1	ATP6AP1	0	0	0	0	0	0	0	1	0	0	0	0
AIFM1	AIFM1	0	1	0	0	0	0	0	0	0	0	0	0
PRPS1	SPG11	0	0	0	1	0	0	0	0	0	0	0	0
PRPS1	FAM126A	0	0	0	1	0	0	0	0	0	0	0	0
PRPS1	IARS2	0	0	1	0	0	0	0	0	0	0	0	0
PRPS1	POLR3B	0	0	0	0	0	0	0	0	1	0	0	0
PRPS1	C19orf12	0	0	0	1	0	0	0	0	0	0	0	0
PRPS1	SDHA	0	0	0	0	0	0	0	1	0	0	0	0
PRPS1	GNB4	0	0	0	0	0	0	0	0	0	0	0	1
PRPS1	ERLIN2	0	0	0	1	0	0	0	0	0	0	0	0
PRPS1	MFN2	0	0	0	1	0	0	0	0	1	0	0	0
PRPS1	ALS2	0	0	0	1	0	0	0	0	0	0	0	0
PRPS1	PARN	0	0	1	0	0	0	0	0	0	0	0	0
PRPS1	RNF31	0	1	0	0	0	0	0	0	0	0	0	0
PRPS1	SETX	0	0	0	1	0	0	0	0	0	0	0	0
PRPS1	RANBP6	0	0	0	0	0	0	0	0	1	0	0	0
PRPS1	ACO2	0	0	0	1	0	0	0	0	0	0	0	0
PRPS1	GBF1	0	0	0	0	0	0	0	0	1	0	0	0
PRPS1	DARS2	0	0	1	0	0	0	0	0	0	0	0	0
PRPS1	SACS	0	0	0	1	0	0	0	0	0	0	0	0
PRPS1	GOT2	0	0	1	0	0	0	0	1	0	0	0	0
PRPS1	AIFM1	0	0	1	1	0	0	0	0	0	0	0	0
PRPS1	PRPS1	0	1	0	0	0	0	0	0	0	0	0	0
SPAST	SPG11	0	0	0	1	0	0	0	0	0	0	0	0
SPAST	CAPZA2	0	0	1	0	0	0	0	0	0	0	0	0
SPAST	C19orf12	0	0	0	1	0	0	0	0	0	0	0	1
SPAST	AFG3L2	0	0	0	1	0	0	0	0	0	0	0	0
SPAST	SIGMAR1	0	0	0	1	0	0	0	0	0	0	0	0
SPAST	ERLIN2	0	0	0	1	0	0	0	0	0	0	0	0
SPAST	ALS2	0	0	0	1	0	0	0	0	0	0	0	0
SPAST	PARN	0	0	0	0	0	0	0	0	1	0	0	0
SPAST	GBA2	0	0	0	1	0	0	0	0	0	0	0	0
SPAST	OCIAD1	0	0	0	0	0	1	0	0	0	1	0	0
SPAST	FIG4	0	0	0	0	0	0	0	0	0	1	0	0
SPAST	SRPK2	0	0	0	0	0	1	0	0	1	0	0	0
SPAST	DARS2	0	0	0	1	0	0	0	0	0	0	0	0
SPAST	SACS	0	0	0	1	0	0	0	0	0	0	0	0
SPAST	CDC73	0	0	0	0	0	0	0	0	1	0	0	0
SPAST	DNMT1	0	0	0	1	0	0	0	0	0	0	0	0
SPAST	COASY	0	0	0	1	0	0	0	0	0	0	0	0
GPI	CYP26C1	0	0	0	1	0	0	0	0	0	0	0	0
GPI	KHDC3L	0	0	0	1	0	0	0	0	0	0	0	0
GPI	SARS1	0	0	1	0	0	0	0	0	0	0	0	0
GPI	SPG11	0	0	0	0	0	0	0	0	1	0	0	0
GPI	ATL3	0	0	0	0	0	0	0	0	1	0	0	0
GPI	IARS2	0	0	0	0	0	0	0	0	0	0	0	1
GPI	CAPZA2	0	0	0	0	0	0	0	0	1	0	0	0
GPI	C19orf12	0	0	0	0	1	0	0	0	0	0	0	0
GPI	SDHA	0	0	0	0	0	0	0	0	1	0	0	0
GPI	RNF31	0	0	0	0	0	0	0	0	1	0	0	0
GPI	GBA2	0	0	0	0	1	0	0	0	0	0	0	0
GPI	ACO2	0	1	0	0	0	0	0	0	1	0	0	0
GPI	HERC2	0	0	0	0	0	0	0	0	1	0	0	0
GPI	GBF1	0	0	0	0	1	0	0	0	0	0	0	0
GPI	MFN1	0	0	0	0	0	0	0	0	1	0	0	0
GPI	SPTLC1	0	0	0	0	0	0	0	0	1	0	0	0
GPI	NEURL4	0	1	0	0	1	0	0	0	0	0	0	0
GPI	ATP6AP1	0	0	0	0	0	0	0	1	0	0	0	0
GPI	GOT2	0	1	0	0	0	0	0	0	0	0	0	0
GPI	CYP2C19	0	0	0	1	0	0	0	0	0	0	0	0
GPI	AIFM1	0	0	1	0	0	0	0	0	1	0	0	0
GPI	GPI	0	1	0	0	0	0	0	0	0	0	0	0
LMNA	GLB1	0	0	0	1	0	0	0	0	0	0	0	0
LMNA	APOL2	0	1	0	0	0	0	0	0	0	0	0	0
LMNA	LACC1	0	1	0	0	0	0	0	0	0	0	0	0
LMNA	ALDH3A2	0	1	0	0	0	0	0	0	0	0	0	0
LMNA	SDHA	0	1	0	0	0	0	0	0	0	0	0	1
LMNA	GJB2	0	1	0	0	0	0	0	0	0	0	0	0
LMNA	ACO2	0	1	0	0	0	0	0	0	0	0	0	0
LMNA	HERC2	0	1	0	1	0	0	0	0	0	0	0	0
LMNA	FIG4	0	0	0	1	0	0	0	0	0	0	0	0
LMNA	SRPK2	0	1	0	0	0	0	0	0	0	0	0	0
LMNA	LMNA	0	1	0	0	0	0	0	0	0	0	0	0
TDP1	CYP26C1	0	0	0	1	0	0	0	0	0	0	0	0
TDP1	KHDC3L	0	0	0	1	0	0	0	0	0	0	0	0
TDP1	SPG11	0	0	0	1	0	0	0	0	0	1	0	0
TDP1	GLB1	0	0	0	0	0	0	0	0	0	1	0	0
TDP1	C19orf12	0	0	0	1	0	0	0	0	0	0	0	0
TDP1	GNB4	0	0	0	1	0	0	0	0	0	0	0	0
TDP1	SIGMAR1	0	0	0	1	0	0	0	0	0	0	0	0
TDP1	DCAF8	0	0	0	1	0	0	0	0	0	0	0	0
TDP1	ERLIN2	0	0	0	1	0	0	0	0	0	0	0	0
TDP1	MFN2	0	0	0	1	0	0	0	0	0	0	0	0
TDP1	ALS2	0	0	0	1	0	0	0	0	0	0	0	0
TDP1	SETX	0	0	0	1	0	0	0	0	0	0	0	0
TDP1	DYNC1H1	0	0	0	1	0	0	0	0	0	0	0	0
TDP1	DARS2	0	0	0	0	0	0	0	0	0	0	0	1
TDP1	SACS	0	0	0	1	0	0	0	0	0	0	0	0
TDP1	GAN	0	0	0	1	0	0	0	0	0	0	0	0
TDP1	ATP6AP1	0	0	0	0	0	0	0	0	0	1	0	0
TDP1	GOT2	0	0	0	0	0	0	0	0	0	0	0	1
TDP1	DNMT1	0	0	0	0	0	0	0	0	0	0	0	1
TDP1	CYP2C19	0	0	0	1	0	0	0	0	0	0	0	0
TDP1	COASY	0	0	0	1	0	0	0	0	0	0	0	0
TDP1	AIFM1	0	0	0	1	0	0	0	0	0	0	0	1
TDP1	PRPS1	0	0	1	0	0	0	0	0	0	0	0	0
TDP1	TDP1	0	1	0	0	0	0	0	0	0	0	0	0
AARS	SPG11	0	0	0	1	0	0	0	0	0	0	0	0
AARS	FAM126A	0	0	0	1	0	0	0	0	0	0	0	0
AARS	C19orf12	0	0	0	1	0	0	0	0	0	0	0	0
AARS	CIAPIN1	0	1	0	0	0	0	0	0	0	0	0	0
AARS	SYT2	0	0	0	1	0	0	0	0	0	0	0	0
AARS	GNB4	0	0	0	1	0	0	0	0	0	0	0	0
AARS	JPH1	0	0	0	1	0	0	0	0	0	0	0	0
AARS	SIGMAR1	0	0	0	1	0	0	0	0	0	0	0	0
AARS	DCAF8	0	0	0	1	0	0	0	0	0	0	0	0
AARS	MFN2	0	0	0	1	0	0	0	0	0	0	0	0
AARS	SETX	0	0	0	1	0	0	0	0	0	0	0	0
AARS	ACO2	0	0	0	1	0	0	0	0	0	0	0	0
AARS	DYNC1H1	0	0	0	1	0	0	0	0	0	0	0	0
AARS	DARS2	0	0	0	1	0	0	0	0	0	0	0	0
AARS	SACS	0	0	0	1	0	0	0	0	0	0	0	0
AARS	GARS	0	1	0	1	0	0	0	0	0	0	0	0
AARS	GAN	0	0	0	1	0	0	0	0	0	0	0	0
AARS	COASY	0	0	0	1	0	0	0	0	0	0	0	0
AARS	PRPS1	0	0	0	1	0	0	0	0	0	0	0	0
AARS	TDP1	0	0	0	1	0	0	0	0	0	0	0	0
HINT1	CYP26C1	0	0	0	1	0	0	0	0	0	0	0	0
HINT1	KHDC3L	0	0	0	1	0	0	0	0	0	0	0	0
HINT1	NARS1	0	0	0	0	0	1	0	0	0	1	0	0
HINT1	SARS1	0	0	1	0	0	1	0	0	0	0	0	0
HINT1	IARS2	0	0	0	0	0	0	0	0	0	0	0	1
HINT1	CAPZA2	0	0	0	0	0	1	0	0	0	0	0	0
HINT1	CIAPIN1	0	0	1	0	0	1	0	0	0	1	0	0
HINT1	SDHA	0	0	1	0	0	0	0	0	0	1	0	0
HINT1	SURF1	0	0	0	0	0	0	0	0	1	0	0	0
HINT1	GOT2	0	0	1	0	0	0	0	0	0	0	0	0
HINT1	CYP2C19	0	0	0	1	0	0	0	0	0	0	0	0
HINT1	AIFM1	0	0	1	0	0	0	0	0	0	1	0	0
HINT1	PRPS1	0	0	1	0	0	0	0	0	0	0	0	0
HINT1	GPI	0	0	0	0	0	0	0	0	0	0	0	1
HINT1	HINT1	0	1	0	0	0	0	0	0	0	0	0	0
MTMR2	CYP26C1	0	0	0	1	0	0	0	0	0	0	0	0
MTMR2	KHDC3L	0	0	0	1	0	0	0	0	0	0	0	0
MTMR2	NARS1	0	0	0	0	0	0	0	0	0	0	0	1
MTMR2	FAM126A	0	0	1	1	0	0	0	0	0	0	0	0
MTMR2	IARS2	0	0	0	0	0	0	0	1	0	0	0	0
MTMR2	POLR3B	0	0	0	0	0	0	0	0	0	0	0	1
MTMR2	MPV17	0	0	0	0	0	0	0	0	0	1	0	0
MTMR2	AFG3L2	0	0	0	0	0	0	0	0	0	0	0	1
MTMR2	RETREG1	0	0	0	0	1	0	0	0	0	0	0	0
MTMR2	JPH1	0	0	0	1	0	0	0	0	0	0	0	0
MTMR2	DCAF8	0	0	0	1	0	0	0	0	0	0	0	0
MTMR2	ALS2	0	0	1	0	0	0	0	0	0	1	0	0
MTMR2	CWC15	0	0	1	0	0	0	0	0	0	0	0	0
MTMR2	DYNC1H1	0	0	0	1	0	0	0	0	0	0	0	0
MTMR2	YARS	0	0	0	1	0	0	0	0	0	0	0	0
MTMR2	FIG4	0	0	0	0	0	1	0	0	0	0	0	0
MTMR2	GAN	0	0	1	1	0	0	0	0	0	0	0	0
MTMR2	GOT2	0	0	0	0	0	0	0	0	0	0	0	1
MTMR2	CYP2C19	0	0	0	1	0	0	0	0	0	0	0	0
MTMR2	AIFM1	0	0	0	0	0	0	0	0	0	0	0	1
MTMR2	TDP1	0	0	0	0	0	0	0	0	0	0	0	1
MTMR2	AARS	0	0	0	1	0	0	0	0	0	0	0	0
MTMR2	MTMR2	0	1	0	0	0	0	0	0	0	0	0	0
DES	IGHMBP2	0	0	0	0	0	0	0	0	0	0	1	0
DES	LMNA	0	0	0	1	0	0	0	0	0	0	0	0
DES	DES	0	1	0	0	0	0	0	0	0	0	0	0
POLG	SPG11	0	0	0	1	0	1	0	0	0	0	0	0
POLG	C19orf12	0	0	0	1	0	0	0	0	0	0	0	0
POLG	SDHA	0	0	0	1	0	0	0	0	0	0	0	0
POLG	MPV17	0	0	0	1	0	0	0	0	0	0	0	0
POLG	AFG3L2	0	0	0	1	0	0	0	0	0	0	0	0
POLG	ERLIN2	0	0	0	1	0	0	0	0	0	0	0	0
POLG	SURF1	0	0	0	1	0	0	0	0	0	0	0	0
POLG	MFN2	0	0	0	1	0	0	0	0	0	0	0	0
POLG	ALS2	0	0	0	1	0	0	0	0	0	0	0	0
POLG	SETX	0	0	0	1	0	0	0	0	0	0	0	0
POLG	GBA2	0	0	0	1	0	0	0	0	0	0	0	0
POLG	ACO2	0	0	0	1	0	0	0	0	0	0	0	1
POLG	HERC2	0	0	0	0	0	0	1	0	0	0	0	0
POLG	GBF1	0	0	1	0	0	0	0	0	0	0	0	1
POLG	DARS2	0	0	0	1	0	0	0	0	0	0	0	0
POLG	COASY	0	0	0	1	0	0	0	0	0	0	0	0
POLG	AIFM1	0	0	0	1	0	0	0	0	0	0	0	0
POLG	PRPS1	0	0	0	1	0	0	0	0	0	0	0	0
POLG	TDP1	0	0	0	1	0	0	0	0	0	0	0	0
POLG	AARS	0	0	0	1	0	0	0	0	0	0	0	0
POLG	POLG	0	1	0	0	0	0	0	0	0	0	0	0
USP9X	SARS1	0	0	0	0	0	0	0	0	0	1	0	0
USP9X	SPG11	0	0	0	0	0	0	0	0	0	0	0	1
USP9X	GLB1	0	0	0	0	0	0	0	0	1	0	0	0
USP9X	ATL3	0	0	0	0	0	1	0	0	0	0	0	0
USP9X	POLR3B	0	0	0	0	0	0	0	0	1	0	0	0
USP9X	FNDC3A	0	0	1	0	0	0	0	0	0	0	0	0
USP9X	SDHA	0	0	0	0	0	0	0	0	1	0	0	0
USP9X	PARN	0	0	0	0	0	1	0	0	0	1	0	0
USP9X	HERC2	0	0	0	0	0	1	0	0	0	0	0	0
USP9X	GNS	0	0	0	0	0	0	0	0	0	1	0	0
USP9X	FIG4	0	0	0	0	0	0	0	0	1	0	0	0
USP9X	DARS2	0	0	0	0	0	0	0	0	1	0	0	0
USP9X	NEURL4	0	1	0	0	0	0	0	0	0	0	0	0
USP9X	GOT2	0	0	0	0	0	0	0	0	1	0	0	0
USP9X	AIFM1	0	0	0	0	0	0	0	0	1	0	0	0
FRMPD4	NEFH	0	0	0	0	0	0	0	1	0	0	0	0
FRMPD4	RETREG1	0	0	0	0	0	0	0	0	0	0	1	0
SLC5A7	SPG11	0	0	0	1	0	0	0	0	0	0	0	0
SLC5A7	C19orf12	0	0	0	1	0	0	0	0	0	0	0	0
SLC5A7	SYT2	0	0	0	1	0	0	0	0	0	0	0	0
SLC5A7	GNB4	0	0	0	1	0	0	0	0	0	0	0	0
SLC5A7	SIGMAR1	0	0	0	1	0	0	0	0	0	0	0	0
SLC5A7	DCAF8	0	0	0	1	0	0	0	0	0	0	0	0
SLC5A7	MFN2	0	0	0	1	0	0	0	0	0	0	0	0
SLC5A7	SETX	0	0	0	1	0	0	0	0	0	0	0	0
SLC5A7	DYNC1H1	0	0	0	1	0	0	0	0	0	0	0	0
SLC5A7	GARS	0	0	0	1	0	0	0	0	0	0	0	0
SLC5A7	GAN	0	0	0	1	0	0	0	0	0	0	0	0
SLC5A7	COASY	0	0	0	1	0	0	0	0	0	0	0	0
SLC5A7	TDP1	0	0	0	1	0	0	0	0	0	0	0	0
FBXO38	NARS1	0	0	0	0	0	1	0	0	0	1	0	0
FBXO38	SARS1	0	0	0	0	0	0	0	0	0	1	0	0
FBXO38	SPG11	0	0	0	1	0	0	0	0	0	0	0	0
FBXO38	ATL3	0	0	0	0	0	0	0	0	0	0	0	1
FBXO38	FNDC3A	0	0	0	0	0	0	0	0	0	0	0	1
FBXO38	C19orf12	0	0	0	1	0	0	0	0	0	0	0	0
FBXO38	CIAPIN1	0	0	0	0	0	0	0	0	0	1	0	0
FBXO38	SIGMAR1	0	0	0	1	0	0	0	0	0	0	0	0
FBXO38	DCAF8	0	0	1	0	0	0	0	0	0	0	0	0
FBXO38	MFN2	0	0	1	0	0	0	0	0	1	0	0	0
FBXO38	RNF31	0	0	0	0	0	1	0	0	0	1	0	0
FBXO38	SETX	0	0	0	1	0	0	0	0	0	0	0	0
FBXO38	DYNC1H1	0	0	0	1	0	0	0	0	0	0	0	0
FBXO38	GBF1	0	0	0	0	0	1	0	0	0	1	0	0
FBXO38	FIG4	0	0	0	0	0	0	0	0	0	0	0	1
FBXO38	SRPK2	0	0	1	0	0	0	0	0	0	0	0	0
FBXO38	GARS	0	0	0	1	0	0	0	0	0	0	0	0
FBXO38	GAN	0	0	0	1	0	0	0	0	0	0	0	0
FBXO38	HINT1	0	0	0	1	0	0	0	0	0	0	0	0
FBXO38	SLC5A7	0	0	0	1	0	0	0	0	0	0	0	0
SPTLC2	SPG11	0	0	0	0	0	0	0	0	0	1	0	0
SPTLC2	GLB1	0	0	1	0	0	0	0	0	0	1	0	0
SPTLC2	HSCB	0	1	0	0	0	0	0	0	0	0	0	0
SPTLC2	ATL3	0	0	0	0	1	0	0	0	0	0	0	0
SPTLC2	IARS2	0	0	0	0	0	0	0	0	0	0	0	1
SPTLC2	CAPZA2	0	0	1	0	0	0	0	0	0	0	0	0
SPTLC2	GNB4	0	0	0	0	0	0	0	0	0	0	0	1
SPTLC2	HERC2	0	1	0	0	0	0	0	0	0	0	0	0
SPTLC2	GNS	0	0	1	0	0	0	0	0	0	0	0	0
SPTLC2	MFN1	0	0	0	0	0	0	0	0	0	0	0	1
SPTLC2	SPTLC1	0	1	0	1	0	1	0	0	0	1	0	0
SPTLC2	ATP6AP1	0	0	1	0	0	0	0	0	0	1	0	0
SPTLC2	TDP1	0	0	0	0	0	0	0	0	0	1	0	0
SH3BP4	SGPL1	0	0	0	0	0	0	0	0	0	0	0	1
SH3BP4	ATL3	0	0	0	0	1	0	0	0	0	0	0	0
SH3BP4	LMNA	0	0	0	0	1	0	0	0	0	0	0	0
SH3BP4	SH3BP4	0	1	0	0	0	0	0	0	0	0	0	0
RFC1	NARS1	0	0	0	0	0	0	0	0	1	0	0	0
RFC1	FNDC3A	0	0	1	0	0	0	0	0	0	0	0	0
RFC1	AFG3L2	0	0	0	0	0	0	0	0	0	0	0	1
RFC1	ERLIN2	0	0	0	0	0	0	1	0	0	0	0	0
RFC1	MFN2	0	0	0	0	0	0	0	0	0	0	0	1
RFC1	SETX	0	0	0	0	0	1	1	0	0	0	0	0
RFC1	DYNC1H1	0	0	0	0	0	1	0	0	0	1	0	0
RFC1	HERC2	0	0	0	0	0	1	0	0	0	1	0	0
RFC1	GBF1	0	0	0	0	0	1	0	0	0	0	0	0
RFC1	FIG4	0	0	0	0	0	0	0	0	1	0	0	0
RFC1	DARS2	0	0	0	0	0	0	0	0	1	0	0	0
RFC1	MFN1	0	0	0	0	0	1	0	0	0	0	0	0
RFC1	SPTLC1	0	0	1	0	0	0	0	0	0	0	0	0
RFC1	CDC73	0	0	0	0	0	1	0	0	0	1	0	0
RFC1	AIFM1	0	0	0	0	0	0	0	0	1	0	0	0
RFC1	SPAST	0	0	0	0	0	0	0	0	1	0	0	0
RFC1	MTMR2	0	0	0	0	0	0	0	1	0	0	0	1
RFC1	USP9X	0	0	1	0	0	0	0	0	1	0	0	0
RFC1	RFC1	0	1	0	0	0	0	0	0	0	0	0	0
DNAJB6	SGPL1	0	0	0	0	0	0	0	0	0	0	0	1
DNAJB6	MORC2	0	0	0	0	0	0	0	0	0	1	0	0
DNAJB6	GBA2	0	0	0	0	0	0	0	0	1	0	0	0
DNAJB6	GAN	0	0	1	0	0	0	0	0	1	0	0	1
DNAJB6	CDC73	0	0	0	0	0	0	0	0	0	0	0	1
DNAJB6	FBXO38	0	0	0	1	0	0	0	0	0	0	0	0
DNAJB6	DNAJB6	0	1	0	0	0	0	0	0	0	0	0	0
TRIM3	IGHMBP2	0	0	0	0	1	0	0	0	0	0	0	0
TRIM3	ALS2	0	0	0	0	0	1	0	0	0	0	0	0
TRIM3	DYNC1H1	0	0	0	0	1	0	0	0	0	0	0	0
TRIM3	GBF1	0	0	0	0	0	0	0	0	0	1	0	0
TRIM3	ATP6AP1	0	0	0	0	1	0	0	0	0	0	0	0
TRIM3	DNMT1	0	0	0	0	0	0	0	1	0	0	0	0
TRIM3	TRIM3	0	1	0	0	0	0	0	0	0	0	0	0
KIF17	SCN11A	0	0	1	0	0	0	0	0	0	0	0	0
KIF17	FRMPD4	0	0	0	0	1	0	0	0	0	0	0	0
KIF17	KIF17	0	1	0	0	0	0	0	0	0	0	0	0
TGOLN2	NARS1	0	0	1	0	0	0	0	0	0	1	0	0
TGOLN2	SPG11	0	0	0	0	0	0	0	0	0	1	0	0
TGOLN2	ATL3	0	0	1	0	0	0	0	0	0	0	0	0
TGOLN2	CAPZA2	0	0	0	0	0	1	0	0	0	0	0	0
TGOLN2	SDHA	0	0	0	0	0	0	0	0	0	1	0	0
TGOLN2	SYT2	0	1	0	0	0	0	0	0	0	0	0	0
TGOLN2	AFG3L2	0	0	0	0	0	0	0	0	0	1	0	0
TGOLN2	CNST	0	0	0	0	0	0	0	0	1	0	0	1
TGOLN2	PARN	0	0	0	0	0	1	0	0	0	0	0	0
TGOLN2	GBA2	0	0	0	0	0	0	0	0	0	0	0	1
TGOLN2	ACO2	0	0	0	0	0	0	0	0	0	1	0	0
TGOLN2	GBF1	0	0	0	0	0	0	0	0	0	1	0	0
TGOLN2	SRPK2	0	0	1	0	0	0	0	0	0	0	0	0
TGOLN2	DARS2	0	0	0	0	0	0	0	0	0	1	0	0
TGOLN2	NEURL4	0	0	0	0	0	0	0	0	0	0	0	1
TGOLN2	ATP6AP1	0	0	0	0	0	0	0	0	0	1	0	0
TGOLN2	AIFM1	0	0	0	0	0	0	0	0	0	1	0	0
TGOLN2	TGOLN2	0	1	0	0	0	0	0	0	0	0	0	0
HSPB3	SPG11	0	0	0	1	0	0	0	0	0	0	0	0
HSPB3	IGHMBP2	0	0	0	1	0	0	0	0	0	0	0	0
HSPB3	C19orf12	0	0	0	1	0	0	0	0	0	0	0	0
HSPB3	SYT2	0	0	0	1	0	0	0	0	0	0	0	0
HSPB3	GNB4	0	0	0	1	0	0	0	0	0	0	0	0
HSPB3	JPH1	0	0	0	1	0	0	0	0	0	0	0	0
HSPB3	SIGMAR1	0	0	0	1	0	0	0	0	0	0	0	0
HSPB3	DCAF8	0	0	0	1	0	0	0	0	0	0	0	0
HSPB3	MFN2	0	0	0	1	0	0	0	0	0	0	0	0
HSPB3	SETX	0	0	0	1	0	0	0	0	0	0	0	0
HSPB3	DYNC1H1	0	0	0	1	0	0	0	0	0	0	0	0
HSPB3	YARS	0	0	0	1	0	0	0	0	0	0	0	0
HSPB3	DARS2	0	0	0	1	0	0	0	0	0	0	0	0
HSPB3	SPTLC1	0	0	0	1	0	0	0	0	0	0	0	0
HSPB3	GARS	0	0	0	1	0	0	0	0	0	0	0	0
HSPB3	GAN	0	0	0	1	0	0	0	0	0	0	0	0
HSPB3	COASY	0	0	0	1	0	0	0	0	0	0	0	0
HSPB3	SLC5A7	0	0	0	1	0	0	0	0	0	0	0	0
HSPB3	FBXO38	0	0	0	1	0	0	0	0	0	0	0	0
HSPB3	DNAJB6	0	0	0	1	0	0	0	0	0	0	0	0
SOD1	CYP26C1	0	0	0	1	0	0	0	0	0	0	0	0
SOD1	KHDC3L	0	0	0	1	0	0	0	0	0	0	0	0
SOD1	NEFH	0	0	0	1	0	0	0	0	0	0	0	0
SOD1	APOL2	0	1	0	0	0	0	0	0	0	0	0	0
SOD1	ATL3	0	0	0	0	0	0	0	0	0	0	0	1
SOD1	IARS2	0	0	0	0	0	0	0	0	0	0	0	1
SOD1	SDHA	0	0	0	0	0	0	0	0	0	0	0	1
SOD1	SIGMAR1	0	0	1	0	0	0	0	0	0	0	0	0
SOD1	ACO2	0	1	0	0	0	0	0	0	0	0	0	0
SOD1	FIG4	0	0	0	1	0	0	0	0	0	0	0	0
SOD1	SACS	0	1	0	0	0	0	0	0	0	0	0	0
SOD1	CYP2C19	0	0	0	1	0	0	0	0	0	0	0	0
SOD1	GPI	0	0	0	0	0	0	0	0	0	0	0	1
SOD1	LMNA	0	1	0	0	0	0	0	0	0	0	0	0
SOD1	AARS	0	1	0	0	0	0	0	0	0	0	0	0
SOD1	HINT1	0	1	0	0	0	0	0	0	0	0	0	0
SOD1	DES	0	1	0	0	0	0	0	0	0	0	0	0
SOD1	USP9X	0	1	0	0	0	0	0	0	0	0	0	0
SOD1	SOD1	0	1	0	0	0	0	0	0	0	0	0	0
DEDD2	SARS1	0	0	0	0	0	0	0	0	0	0	0	1
DEDD2	GAN	0	0	0	0	0	0	0	0	1	0	0	0
DEDD2	DEDD2	0	1	0	0	0	0	0	0	0	0	0	0
ESR2	NEFH	0	1	0	0	0	0	0	0	0	0	0	0
ESR2	IGHMBP2	0	1	0	0	0	0	0	0	0	0	0	0
ESR2	SGPL1	0	1	0	0	0	0	0	0	0	0	0	0
ESR2	ALDH3A2	0	1	0	0	0	0	0	0	0	0	0	0
ESR2	CAPZA2	0	1	0	0	0	0	0	0	0	0	0	0
ESR2	SDHA	0	1	0	0	0	0	0	0	0	0	0	0
ESR2	AFG3L2	0	1	0	0	0	0	0	0	0	0	0	0
ESR2	JPH1	0	1	0	0	0	0	0	0	0	0	0	0
ESR2	DCAF8	0	1	0	0	0	0	0	0	0	0	0	0
ESR2	ERLIN2	0	1	0	0	0	0	0	0	0	0	0	0
ESR2	SURF1	0	1	0	0	0	0	0	0	0	0	0	0
ESR2	SETX	0	1	0	0	0	0	0	0	0	0	0	0
