V1	V2	MP.tsv	ppi.tsv	coex_HRV.tsv	coex_ATT.tsv	coex_STM.tsv	HP.tsv	drugs_KEGG.tsv	coex_CLT.tsv	coex_HRA.tsv	coex_ATA.tsv	coex_EMC.tsv	co-essential.tsv	coex_ARG.tsv	coex_KDN.tsv	coex_ADS.tsv	coex_VGN.tsv	coex_GEJ.tsv	coex_ITI.tsv	coex_WBL.tsv	coex_BRB.tsv	coex_THY.tsv
KCNE2	CASQ2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KCNE2	CACNB2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KCNE2	KCNE1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KCNE2	EYA4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KCNE2	PRDM16	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KCNE2	PSEN1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
KCNE2	ANK2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KCNE2	CACNA1C	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KCNE2	DSP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KCNE2	DSG2	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KCNE2	HCN4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KCNE2	PRKAG2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KCNE2	SCN4B	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KCNE2	CALM1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KCNE2	AKAP9	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KCNE2	RYR2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KCNE2	KCNA5	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KCNE2	SCN5A	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KCNE2	TMEM43	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KCNE2	DSC2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KCNE2	CTNNA3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KCNE2	NUP155	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KCNE2	TRDN	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FLNC	MYL3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
FLNC	CACNB2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
FLNC	EYA4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
FLNC	MYH7	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
FLNC	LAMA4	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0
FLNC	ANK2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
FLNC	ACTC1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
FLNC	DMD	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FLNC	KCND3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
FLNC	ACTN2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
FLNC	SYNE1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FLNC	TNNC1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
FLNC	MYPN	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
FLNC	CALM1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FLNC	RYR2	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	1	1	0	0	0
FLNC	BAG3	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
FLNC	TTN	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FLNC	ANKRD1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
FLNC	FHOD3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
FLNC	LMOD2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
FLNC	CTNNA3	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0
FLNC	CRYAB	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FLNC	TCAP	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FLNC	TRDN	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
FLNC	FLNC	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SGCD	TECRL	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
SGCD	GPD1L	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
SGCD	HACD1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
SGCD	GATAD1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SGCD	CASQ2	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0
SGCD	SCN1B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
SGCD	MYH7	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SGCD	PRDM16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
SGCD	LAMA4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SGCD	LMNA	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SGCD	ACTC1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SGCD	CACNA1C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
SGCD	DSP	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
SGCD	DMD	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0
SGCD	KCND3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
SGCD	DSG2	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
SGCD	ACTN2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SGCD	CAP2	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0
SGCD	JPH2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
SGCD	SYNE1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0
SGCD	PLN	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0
SGCD	TNNC1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SGCD	TGFB3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
SGCD	MYPN	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SGCD	PSEN2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SGCD	RYR2	0	0	1	0	0	0	0	1	1	0	1	0	0	0	0	0	0	1	0	0	0
SGCD	KCNA5	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
SGCD	ILK	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
SGCD	BAG3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SGCD	JUP	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
SGCD	TTN	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
SGCD	FLNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
SGCD	SCN5A	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SGCD	TPM1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
SGCD	DOLK	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SGCD	TMPO	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SGCD	RBM20	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
SGCD	ANKRD1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SGCD	FHOD3	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0
SGCD	TAZ	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SGCD	NEXN	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	1	0	1	0	0	0
SGCD	ALPK3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
SGCD	CRYAB	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
SGCD	TCAP	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SGCD	TNNT2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SGCD	TRDN	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
SGCD	FLNC	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0
SGCD	SGCD	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MYLK2	CALR3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MYLK2	MYL3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MYLK2	ACTN2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
MYLK2	JPH2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
MYLK2	TNNC1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
MYLK2	CALM1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MYLK2	RYR2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MYLK2	SCN5A	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MYLK2	TCAP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
MYLK2	TNNT2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MIB1	TMEM168	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0
MIB1	CALR3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MIB1	MYL3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MIB1	EYA4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MIB1	ACTC1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MIB1	BAG5	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
MIB1	ACTN2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MIB1	JPH2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MIB1	RAF1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
MIB1	TMEM43	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
MIB1	TNNT2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MIB1	MYLK2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MIB1	MIB1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FKTN	PRDM16	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FKTN	TTN	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FKTN	CRYAB	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FKTN	NUP155	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
MYH6	TECRL	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
MYH6	CALR3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MYH6	GATAD1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MYH6	CASQ2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
MYH6	MYL4	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
MYH6	EYA4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MYH6	MYH7	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MYH6	LAMA4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MYH6	ACTC1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
MYH6	DSG2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MYH6	ACTN2	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
MYH6	PLN	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MYH6	TNNC1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
MYH6	MYPN	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MYH6	PSEN2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MYH6	RYR2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
MYH6	BAG3	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MYH6	TTN	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
MYH6	SCN5A	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
MYH6	TPM1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MYH6	TMPO	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MYH6	RBM20	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MYH6	ANKRD1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MYH6	FHOD3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
MYH6	TAZ	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MYH6	NEXN	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MYH6	ALPK3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MYH6	CTNNA3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MYH6	TCAP	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
MYH6	TNNT2	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
MYH6	TRDN	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
MYH6	SGCD	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
MYH6	MYLK2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MYOZ2	CALM2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MYOZ2	TECRL	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
MYOZ2	SCN3B	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MYOZ2	GPD1L	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MYOZ2	HACD1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
MYOZ2	CALR3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MYOZ2	RPL3L	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MYOZ2	CASQ2	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
MYOZ2	MYL4	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
MYOZ2	MYL3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MYOZ2	CACNB2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MYOZ2	EYA4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MYOZ2	MYH7	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MYOZ2	ANK2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MYOZ2	ACTC1	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
MYOZ2	DSP	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
MYOZ2	ACTN2	0	1	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
MYOZ2	CAP2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
MYOZ2	HCN4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MYOZ2	PRKAG2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MYOZ2	JPH2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MYOZ2	SCN4B	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MYOZ2	PLN	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
MYOZ2	TNNC1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
MYOZ2	MYPN	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
MYOZ2	RYR2	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
MYOZ2	KCNA5	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MYOZ2	TTN	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
MYOZ2	SCN5A	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
MYOZ2	TPM1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
MYOZ2	TMEM43	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MYOZ2	RBM20	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MYOZ2	ANKRD1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
MYOZ2	FHOD3	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
MYOZ2	NEXN	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MYOZ2	LMOD2	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
MYOZ2	ALPK3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MYOZ2	CTNNA3	1	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
MYOZ2	CRYAB	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
MYOZ2	TCAP	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
MYOZ2	NUP155	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MYOZ2	TNNT2	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
MYOZ2	TRDN	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
MYOZ2	KCNE2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MYOZ2	FLNC	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MYOZ2	SGCD	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
MYOZ2	MYLK2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MYOZ2	MIB1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MYOZ2	MYH6	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
NPPA	CALM2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NPPA	SCN3B	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NPPA	GPD1L	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NPPA	CALR3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NPPA	CASQ2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NPPA	MYL3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NPPA	CACNB2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NPPA	KCNE1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NPPA	EYA4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NPPA	ANK2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NPPA	CACNA1C	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NPPA	HCN4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NPPA	PRKAG2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NPPA	JPH2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NPPA	SCN4B	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NPPA	RYR2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NPPA	KCNA5	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NPPA	JUP	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NPPA	SCN5A	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NPPA	TMEM43	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NPPA	DSC2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NPPA	ALPK3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NPPA	CTNNA3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NPPA	NUP155	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NPPA	TRDN	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NPPA	KCNE2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NPPA	MIB1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NPPA	MYOZ2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PKP2	CALM3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PKP2	CALM2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PKP2	TECRL	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
PKP2	GPD1L	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
PKP2	HACD1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
PKP2	CALR3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PKP2	CASQ2	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
PKP2	MYL3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PKP2	CACNB2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PKP2	KCNE1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PKP2	EYA4	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PKP2	ANK2	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
PKP2	CACNA1C	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PKP2	DSP	0	1	1	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0
PKP2	KCND3	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
PKP2	DSG2	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PKP2	CAP2	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
PKP2	PRKAG2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PKP2	JPH2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PKP2	SCN4B	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PKP2	PLN	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
PKP2	MYPN	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PKP2	CALM1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PKP2	AKAP9	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PKP2	RYR2	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
PKP2	KCNA5	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PKP2	ILK	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
