Node	Cluster	Color	Origin
Mahoney MB	23	#CCEBC5	Author
Gasparova A	23	#CCEBC5	Author
Glynn RJ	23	#CCEBC5	Author
Pyle ME	23	#CCEBC5	Author
Rubadue CA	23	#CCEBC5	Author
Yaghjyan L	23	#CCEBC5	Author
Silver RE	23	#CCEBC5	Author
Veta M	23	#CCEBC5	Author
Widjajahakim R	23	#CCEBC5	Author
Gold DR	24	#FFED6F	Author
Coull BA	24	#FFED6F	Author
Oken E	24	#FFED6F	Author
Camargo CA Jr	24	#FFED6F	Author
Gern JE	24	#FFED6F	Author
Ferrara A	24	#FFED6F	Author
Bacharier LB	24	#FFED6F	Author
Karagas MR	24	#FFED6F	Author
Dabelea D	24	#FFED6F	Author
Dunlop AL	24	#FFED6F	Author
Ganiban JM	24	#FFED6F	Author
Aschner JL	24	#FFED6F	Author
Connor TG,	24	#FFED6F	Author
Jackson DJ	24	#FFED6F	Author
Elliott AJ	24	#FFED6F	Author
Hartert T	24	#FFED6F	Author
Johnson CC	24	#FFED6F	Author
Aris IM	24	#FFED6F	Author
McEvoy CT	24	#FFED6F	Author
Martinez FD	24	#FFED6F	Author
Miller RL	24	#FFED6F	Author
Breton CV	24	#FFED6F	Author
Hertz-Picciotto I	24	#FFED6F	Author
Seroogy CM	24	#FFED6F	Author
Visness CM	24	#FFED6F	Author
Alshawabkeh A	24	#FFED6F	Author
Blossom J	24	#FFED6F	Author
Croen LA	24	#FFED6F	Author
Joseph RM	24	#FFED6F	Author
Hipwell AE	24	#FFED6F	Author
Khurana Hershey GK	24	#FFED6F	Author
Fry RC	24	#FFED6F	Author
Ryan PH	24	#FFED6F	Author
Stanford JB	24	#FFED6F	Author
Wright RJ	24	#FFED6F	Author
Wright AL	24	#FFED6F	Author
Zanobetti A	24	#FFED6F	Author
Andrews H	24	#FFED6F	Author
Beamer PI	24	#FFED6F	Author
Bastain TM	24	#FFED6F	Author
Carroll KN	24	#FFED6F	Author
Bush NR	24	#FFED6F	Author
Brokamp C	24	#FFED6F	Author
Chandran A	24	#FFED6F	Author
Datta S	24	#FFED6F	Author
Duarte CS	24	#FFED6F	Author
Lothrop N	24	#FFED6F	Author
Karr CJ	24	#FFED6F	Author
Leve LD	24	#FFED6F	Author
Mendonca EA	24	#FFED6F	Author
Lyall K	24	#FFED6F	Author
Shea TM,	24	#FFED6F	Author
Ownby DR	24	#FFED6F	Author
Cacho F	24	#FFED6F	Author
Gebretsadik T	24	#FFED6F	Author
Fleisch AF	24	#FFED6F	Author
Garcia E	24	#FFED6F	Author
Gibson H	24	#FFED6F	Author
Dager SR	24	#FFED6F	Author
Hershey GKK	24	#FFED6F	Author
Hartert TV	24	#FFED6F	Author
Farzan SF	24	#FFED6F	Author
Gilbert-Diamond D	24	#FFED6F	Author
Jackson BP	24	#FFED6F	Author
Joseph CLM	24	#FFED6F	Author
Kelly NR	24	#FFED6F	Author
Hasegawa K	24	#FFED6F	Author
Luttmann-Gibson H	24	#FFED6F	Author
Lester BM	24	#FFED6F	Author
Lin PD	24	#FFED6F	Author
Messinger D	24	#FFED6F	Author
Norman G	24	#FFED6F	Author
Padula AM	24	#FFED6F	Author
Perng W	24	#FFED6F	Author
Ownby D	24	#FFED6F	Author
Ozonoff S	24	#FFED6F	Author
Schantz SL	24	#FFED6F	Author
Sagiv SK	24	#FFED6F	Author
Schmidt RJ	24	#FFED6F	Author
Perera F	24	#FFED6F	Author
Restrepo B	24	#FFED6F	Author
Rivera-Spoljaric K	24	#FFED6F	Author
Singh AM	24	#FFED6F	Author
Sussman TJ	24	#FFED6F	Author
Trasande L	24	#FFED6F	Author
Schweitzer JB	24	#FFED6F	Author
Volk HE	24	#FFED6F	Author
Santarossa S	24	#FFED6F	Author
Stroustrup A	24	#FFED6F	Author
Zoratti EM	24	#FFED6F	Author
Wright RO	24	#FFED6F	Author
Zhu Y	24	#FFED6F	Author
Sathyanarayana S	24	#FFED6F	Author
Dumas O	24	#FFED6F	Author
Phipatanakul W	24	#FFED6F	Author
Ramratnam SK	24	#FFED6F	Author
Rundle A	24	#FFED6F	Author
Velez-Vega CM	24	#FFED6F	Author
Zhang M	24	#FFED6F	Author
Zhao Q	24	#FFED6F	Author
Zoratti E	24	#FFED6F	Author
Koenen KC	25	#8DD3C7	Author
Kubzansky LD	25	#8DD3C7	Author
Roberts AL	25	#8DD3C7	Author
Kim ES	25	#8DD3C7	Author
Jha SC	25	#8DD3C7	Author
Trudel-Fitzgerald C	25	#8DD3C7	Author
Chibnik LB	25	#8DD3C7	Author
Gilsanz P	25	#8DD3C7	Author
Lawn RB	25	#8DD3C7	Author
Sumner JA	25	#8DD3C7	Author
Glymour MM	25	#8DD3C7	Author
Kim Y	25	#8DD3C7	Author
Kawachi I	25	#8DD3C7	Author
Liu J	25	#8DD3C7	Author
Nishimi KM	25	#8DD3C7	Author
Sampson L	25	#8DD3C7	Author
Branch-Elliman W	25	#8DD3C7	Author
Horvath S	25	#8DD3C7	Author
Ratanatharathorn AD	25	#8DD3C7	Author
Quan L	25	#8DD3C7	Author
Lee LO	25	#8DD3C7	Author
Sood AK	25	#8DD3C7	Author
Slopen N	25	#8DD3C7	Author
Wang S	25	#8DD3C7	Author
Zevon ES	25	#8DD3C7	Author
Winning A	25	#8DD3C7	Author
Murchland AR	25	#8DD3C7	Author
Spiro A 3rd	25	#8DD3C7	Author
Conte F	26	#FFFFB3	Author
Fiscon G	26	#FFFFB3	Author
Loscalzo J	26	#FFFFB3	Author
Farina L	26	#FFFFB3	Author
Maron BA	26	#FFFFB3	Author
Handy DE	26	#FFFFB3	Author
Paci P	26	#FFFFB3	Author
Leopold JA	26	#FFFFB3	Author
Oldham WM	26	#FFFFB3	Author
Altucci L	26	#FFFFB3	Author
Arons E	26	#FFFFB3	Author
Maron BJ	26	#FFFFB3	Author
Petrillo E	26	#FFFFB3	Author
Samokhin AO	26	#FFFFB3	Author
Wang RS	26	#FFFFB3	Author
Alba GA	26	#FFFFB3	Author
Balligand JL	26	#FFFFB3	Author
Amadio S	26	#FFFFB3	Author
Bizzarri D	26	#FFFFB3	Author
Falcone R	26	#FFFFB3	Author
Bowman FP	26	#FFFFB3	Author
Filetti S	26	#FFFFB3	Author
Lee LY	26	#FFFFB3	Author
Marchese C	26	#FFFFB3	Author
Licursi V	26	#FFFFB3	Author
Parini P	26	#FFFFB3	Author
Maron MS	26	#FFFFB3	Author
Petti M	26	#FFFFB3	Author
Seo S	26	#FFFFB3	Author
Rowin EJ	26	#FFFFB3	Author
Steinhauser ML	26	#FFFFB3	Author
Wertheim BM	26	#FFFFB3	Author
Gatto L	26	#FFFFB3	Author
Pandey AK	26	#FFFFB3	Author
Rhodes CJ	26	#FFFFB3	Author
Sibilio P	26	#FFFFB3	Author
Verrienti A	26	#FFFFB3	Author
Volonte C	26	#FFFFB3	Author
Wilkins MR	26	#FFFFB3	Author
Du R	27	#BEBADA	Author
Aziz-Sultan MA	27	#BEBADA	Author
Dagen S	27	#BEBADA	Author
Frerichs KU	27	#BEBADA	Author
Patel NJ	27	#BEBADA	Author
Ryu JY	27	#BEBADA	Author
Tirado SR	27	#BEBADA	Author
Barrow DL	27	#BEBADA	Author
Batjer HH	27	#BEBADA	Author
Boulos AS	27	#BEBADA	Author
Chang EF	27	#BEBADA	Author
Chen PR	27	#BEBADA	Author
Colby GP	27	#BEBADA	Author
Cosgrove GR	27	#BEBADA	Author
David CA	27	#BEBADA	Author
Day AL	27	#BEBADA	Author
Dickinson LD	27	#BEBADA	Author
Niemela M	27	#BEBADA	Author
Ojemann SG	27	#BEBADA	Author
Shi X	27	#BEBADA	Author
Valle-Giler EP	27	#BEBADA	Author
Wang AC	27	#BEBADA	Author
Welch BG	27	#BEBADA	Author
Zusman EE	27	#BEBADA	Author
Raby BA	28	#FB8072	Author
Burchard EG	28	#FB8072	Author
Nicolae DL	28	#FB8072	Author
Ober C	28	#FB8072	Author
Ahluwalia TS	28	#FB8072	Author
Lemanske RF Jr	28	#FB8072	Author
Gilliland FD	28	#FB8072	Author
Bunyavanich S	28	#FB8072	Author
Levin AM	28	#FB8072	Author
Gui H	28	#FB8072	Author
Hu D	28	#FB8072	Author
Liu AH	28	#FB8072	Author
Millstein J	28	#FB8072	Author
Paternoster L	28	#FB8072	Author
Pino-Yanes M	28	#FB8072	Author
Alves AC	28	#FB8072	Author
Arnold A	28	#FB8072	Author
Baurecht H	28	#FB8072	Author
Borrell LN	28	#FB8072	Author
Barraza-Villarreal A	28	#FB8072	Author
Krishnan JA	28	#FB8072	Author
Gilliland F	28	#FB8072	Author
Lee YA	28	#FB8072	Author
Naureckas ET	28	#FB8072	Author
Simpson A	28	#FB8072	Author
Standl M	28	#FB8072	Author
Thiering E	28	#FB8072	Author
Rodriguez-Santana JR	28	#FB8072	Author
Strunk RC	28	#FB8072	Author
Tse SM	28	#FB8072	Author
Weidinger S	28	#FB8072	Author
Williams LK	28	#FB8072	Author
Oh SS	28	#FB8072	Author
White SR	28	#FB8072	Author
Cheng F	29	#80B1D3	Author
Hou Y	29	#80B1D3	Author
Jehi L	29	#80B1D3	Author
Leverenz JB	29	#80B1D3	Author
Pieper AA	29	#80B1D3	Author
Eng C	29	#80B1D3	Author
Mehra R	29	#80B1D3	Author
Cummings J	29	#80B1D3	Author
Kallianpur A	29	#80B1D3	Author
Fang J	29	#80B1D3	Author
Yu H	29	#80B1D3	Author
Lu W	29	#80B1D3	Author
Zhao J	29	#80B1D3	Author
Chan T	29	#80B1D3	Author
Comhair S	29	#80B1D3	Author
Chiang CW	29	#80B1D3	Author
Culver DA	29	#80B1D3	Author
Erzurum S	29	#80B1D3	Author
Farha S	29	#80B1D3	Author
Fiocchi C	29	#80B1D3	Author
Gack MU	29	#80B1D3	Author
Jung JU	29	#80B1D3	Author
Gupta S	29	#80B1D3	Author
Kang JJ	29	#80B1D3	Author
Li B	29	#80B1D3	Author
Lee D	29	#80B1D3	Author
Liang S	29	#80B1D3	Author
Dutta R	29	#80B1D3	Author
Qiu Y	29	#80B1D3	Author
Torres M	29	#80B1D3	Author
Trapp B	29	#80B1D3	Author
Xiong D	29	#80B1D3	Author
Stappenbeck T	29	#80B1D3	Author
Lathia JD	29	#80B1D3	Author
Zein J	29	#80B1D3	Author
Zhang B	29	#80B1D3	Author
Zhang P	29	#80B1D3	Author
Zhou Y	29	#80B1D3	Author
Nussinov R	29	#80B1D3	Author
Iliopoulos D	29	#80B1D3	Author
Yu M	29	#80B1D3	Author
Garshick E	30	#FDB462	Author
Koutrakis P	30	#FDB462	Author
Schwartz J	30	#FDB462	Author
Alahmad B	30	#FDB462	Author
Al-Hemoud A	30	#FDB462	Author
Huang S	30	#FDB462	Author
Peralta AA	30	#FDB462	Author
Vieira CLZ	30	#FDB462	Author
Moy ML	30	#FDB462	Author
Bernstein AS	30	#FDB462	Author
Blomberg A	30	#FDB462	Author
Guo Y	30	#FDB462	Author
Armstrong B	30	#FDB462	Author
Bell ML	30	#FDB462	Author
Colicino E	30	#FDB462	Author
Blomberg AJ	30	#FDB462	Author
Gasparrini A	30	#FDB462	Author
Kang CM	30	#FDB462	Author
Khraishah H	30	#FDB462	Author
Goldstein RL	30	#FDB462	Author
Kantorowski A	30	#FDB462	Author
Lavigne E	30	#FDB462	Author
Papatheodorou SI	30	#FDB462	Author
Di Q	30	#FDB462	Author
Nyhan MM	30	#FDB462	Author
Roye D	30	#FDB462	Author
Schiff JE	30	#FDB462	Author
Sera F	30	#FDB462	Author
Tracy SM	30	#FDB462	Author
Vicedo-Cabrera AM	30	#FDB462	Author
Vokonas P	30	#FDB462	Author
Wolfson JM	30	#FDB462	Author
Zhang JJ	30	#FDB462	Author
Manson JE	31	#B3DE69	Author
Cook NR	31	#B3DE69	Author
Okereke OI	31	#B3DE69	Author
Hazra A	31	#B3DE69	Author
Bubes V	31	#B3DE69	Author
Chang G	31	#B3DE69	Author
Donneyong M	31	#B3DE69	Author
Mischoulon D	31	#B3DE69	Author
Moorthy MV	31	#B3DE69	Author
Saquib N	31	#B3DE69	Author
Reynolds CF 3rd	31	#B3DE69	Author
Mora S	31	#B3DE69	Author
Vyas CM	31	#B3DE69	Author
Snetselaar L	31	#B3DE69	Author
San Jose Estepar R	32	#FCCDE5	Author
Diaz AA	32	#FCCDE5	Author
Kim V	32	#FCCDE5	Author
Elalami R	32	#FCCDE5	Author
Wang W	32	#FCCDE5	Author
Dolliver WR	32	#FCCDE5	Author
Nardelli P	32	#FCCDE5	Author
Orejas JL	32	#FCCDE5	Author
Abozeed M	32	#FCCDE5	Author
Abdalla M	32	#FCCDE5	Author
Ahmed AN	32	#FCCDE5	Author
Akhoundi N	32	#FCCDE5	Author
Aziz MU	32	#FCCDE5	Author
Horowitz M	32	#FCCDE5	Author
Grumley S	32	#FCCDE5	Author
Kligerman SJ	32	#FCCDE5	Author
Maselli DJ	32	#FCCDE5	Author
Manapragada PP	32	#FCCDE5	Author
Kalhan R	32	#FCCDE5	Author
Pistenmaa CL	32	#FCCDE5	Author
Mason SE	32	#FCCDE5	Author
Nath HP	32	#FCCDE5	Author
Sonavane S	32	#FCCDE5	Author
Terry NL	32	#FCCDE5	Author
Yen A	32	#FCCDE5	Author
Zahid M	32	#FCCDE5	Author
Barabasi AL	33	#D9D9D9	Author
Menche J	33	#D9D9D9	Author
Ghiassian SD	33	#D9D9D9	Author
Santolini M	33	#D9D9D9	Author
Kitsak M	33	#D9D9D9	Author
Ameli A	33	#D9D9D9	Author
Hao T	33	#D9D9D9	Author
Morselli Gysi D	33	#D9D9D9	Author
Gan X	33	#D9D9D9	Author
Calderwood MA	33	#D9D9D9	Author
Patten JJ	33	#D9D9D9	Author
Spirohn K	33	#D9D9D9	Author
Vidal M	33	#D9D9D9	Author
Li MM	33	#D9D9D9	Author
Varol O	33	#D9D9D9	Author
Gates AJ	33	#D9D9D9	Author
Zitnik M	33	#D9D9D9	Author
Danziger MM	33	#D9D9D9	Author
Do Valle I	33	#D9D9D9	Author
Milanlouei S	33	#D9D9D9	Author
Vulliard L	33	#D9D9D9	Author
Qiu W	34	#BC80BD	Author
Kunadian V	34	#BC80BD	Author
Raby B	34	#BC80BD	Author
Beska B	34	#BC80BD	Author
Batty JA	34	#BC80BD	Author
Gu S	34	#BC80BD	Author
Chhabra D	34	#BC80BD	Author
Neely D	34	#BC80BD	Author
Pan H	34	#BC80BD	Author
Sinclair H	34	#BC80BD	Author
Yang JJ	34	#BC80BD	Author
Su J	34	#BC80BD	Author
Veerasamy M	34	#BC80BD	Author
Liu YY	35	#CCEBC5	Author
Angulo MT	35	#CCEBC5	Author
Ke S	35	#CCEBC5	Author
Cornelius SP	35	#CCEBC5	Author
Li A	35	#CCEBC5	Author
Guimond AJ	35	#CCEBC5	Author
Figeys D	35	#CCEBC5	Author
Bashan A	35	#CCEBC5	Author
Dai L	35	#CCEBC5	Author
Friedman J	35	#CCEBC5	Author
Gibson TE	35	#CCEBC5	Author
Kelly CP	35	#CCEBC5	Author
Tian L	35	#CCEBC5	Author
Waldor MK	35	#CCEBC5	Author
Weinstock GM	35	#CCEBC5	Author
Wu AK	35	#CCEBC5	Author
Moog CH	35	#CCEBC5	Author
Saavedra S	35	#CCEBC5	Author
Yan G	35	#CCEBC5	Author
Cai T	36	#FFED6F	Author
Can A	36	#FFED6F	Author
Castro VM	36	#FFED6F	Author
Dligach D	36	#FFED6F	Author
Finan S	36	#FFED6F	Author
Savova G	36	#FFED6F	Author
Shadick NA	36	#FFED6F	Author
Lai PMR	36	#FFED6F	Author
Murphy SN	36	#FFED6F	Author
Gainer VS	36	#FFED6F	Author
Mukundan S Jr	36	#FFED6F	Author
Gainer V	36	#FFED6F	Author
Murphy S	36	#FFED6F	Author
Mukundan S	36	#FFED6F	Author
Yu S	36	#FFED6F	Author
Zhang J	36	#FFED6F	Author
Grodstein F	37	#8DD3C7	Author
Lahti J	37	#8DD3C7	Author
Deary IJ	37	#8DD3C7	Author
Bynum JPW	37	#8DD3C7	Author
Ikram MA	37	#8DD3C7	Author
Bennett DA	37	#8DD3C7	Author
Austin AM	37	#8DD3C7	Author
Launer L	37	#8DD3C7	Author
Raikkonen K	37	#8DD3C7	Author
Armstrong NJ	37	#8DD3C7	Author
Bressler J	37	#8DD3C7	Author
Davies G	37	#8DD3C7	Author
Debette S	37	#8DD3C7	Author
Fitzpatrick AL	37	#8DD3C7	Author
Griswold ME	37	#8DD3C7	Author
Kirin M	37	#8DD3C7	Author
Knopman DS	37	#8DD3C7	Author
Kajantie E	37	#8DD3C7	Author
Kochan NA	37	#8DD3C7	Author
Liewald DC	37	#8DD3C7	Author
Mather KA	37	#8DD3C7	Author
Mosley TH Jr	37	#8DD3C7	Author
Pattie A	37	#8DD3C7	Author
Beiser A	37	#8DD3C7	Author
Sachdev PS	37	#8DD3C7	Author
Seshadri S	37	#8DD3C7	Author
Srikanth V	37	#8DD3C7	Author
Starr JM	37	#8DD3C7	Author
Kapadia NS	37	#8DD3C7	Author
Tosteson ANA	37	#8DD3C7	Author
Yang Q	37	#8DD3C7	Author
Yu L	37	#8DD3C7	Author
Hagan K	37	#8DD3C7	Author
Lopez OL	37	#8DD3C7	Author
Minassian VA	37	#8DD3C7	Author
Tiemeier H	37	#8DD3C7	Author
Liu H	38	#FFFFB3	Author
Amos CI	38	#FFFFB3	Author
Lee JE	38	#FFFFB3	Author
Fang S	38	#FFFFB3	Author
Wei Q	38	#FFFFB3	Author
Luo S	38	#FFFFB3	Author
Li C	38	#FFFFB3	Author
Sisti JS	38	#FFFFB3	Author
Yang K	38	#FFFFB3	Author
Wu W	38	#FFFFB3	Author
Xu Y	38	#FFFFB3	Author
Cai C	38	#FFFFB3	Author
Dai W	38	#FFFFB3	Author
He Y	38	#FFFFB3	Author
Shi Q	38	#FFFFB3	Author
Xu X	38	#FFFFB3	Author
Zhu D	38	#FFFFB3	Author
Yin J	38	#FFFFB3	Author
Zhou B	38	#FFFFB3	Author
Zhu Q	38	#FFFFB3	Author
Ziegler R	38	#FFFFB3	Author
Guo F	39	#BEBADA	Author
Jiang Z	39	#BEBADA	Author
Owen CA	39	#BEBADA	Author
Lao T	39	#BEBADA	Author
Pham B	39	#BEBADA	Author
Gong L	39	#BEBADA	Author
Liu T	39	#BEBADA	Author
Wei W	39	#BEBADA	Author
Benway CJ	39	#BEBADA	Author
Du F	39	#BEBADA	Author
Mancini JD	39	#BEBADA	Author
Perrella MA	39	#BEBADA	Author
Inuzuka H	39	#BEBADA	Author
Mou H	39	#BEBADA	Author
Yu Y	39	#BEBADA	Author
Anamika WJ	39	#BEBADA	Author
Yuan GC	39	#BEBADA	Author
Bates S	39	#BEBADA	Author
Hao Y	39	#BEBADA	Author
Gupta K	39	#BEBADA	Author
Laucho-Contreras ME	39	#BEBADA	Author
Randell SH	39	#BEBADA	Author
Xu S	39	#BEBADA	Author
Naing ZZC	39	#BEBADA	Author
Thibault D	39	#BEBADA	Author
Zhou X	39	#BEBADA	Author
Bhupathiraju SN	40	#FB8072	Author
Haslam DE	40	#FB8072	Author
Ordovas JM	40	#FB8072	Author
Joshipura KJ	40	#FB8072	Author
Lai CQ	40	#FB8072	Author
Parnell LD	40	#FB8072	Author
Tucker KL	40	#FB8072	Author
Kanaya AM	40	#FB8072	Author
Noel SE	40	#FB8072	Author
Lee JS	40	#FB8072	Author
Palacios N	40	#FB8072	Author
Ordovas J	40	#FB8072	Author
Smith CE	40	#FB8072	Author
Sawicki CM	40	#FB8072	Author
Kandula NR	40	#FB8072	Author
Martinez M	40	#FB8072	Author
Rivas-Tumanyan S	40	#FB8072	Author
Wong DTW	40	#FB8072	Author
Yue Y	40	#FB8072	Author
Hecker J	41	#80B1D3	Author
Lange C	41	#80B1D3	Author
Hahn G	41	#80B1D3	Author
Lee S	41	#80B1D3	Author
Baden LR	41	#80B1D3	Author
Khurana S	41	#80B1D3	Author
Novak T	41	#80B1D3	Author
Randolph AG	41	#80B1D3	Author
Tanzi RE	41	#80B1D3	Author
Voorhies K	41	#80B1D3	Author
Loehlein Fier H	41	#80B1D3	Author
Balasubramanian R	42	#FDB462	Author
Rexrode KM	42	#FDB462	Author
Hu J	42	#FDB462	Author
Avila-Pacheco J	42	#FDB462	Author
Chandler PD	42	#FDB462	Author
Sasamoto N	42	#FDB462	Author
Jimenez MC	42	#FDB462	Author
Deik AA	42	#FDB462	Author
Scholtens DM	42	#FDB462	Author
Sacks F	42	#FDB462	Author
Bagheri M	42	#FDB462	Author
Rexrode K	42	#FDB462	Author
Vetter C	42	#FDB462	Author
Vitonis AF	42	#FDB462	Author
Zeleznik OA	42	#FDB462	Author
Hivert MF	43	#B3DE69	Author
Baccarelli AA	43	#B3DE69	Author
Cardenas A	43	#B3DE69	Author
Felix JF	43	#B3DE69	Author
Peng C	43	#B3DE69	Author
Duijts L	43	#B3DE69	Author
Relton CL	43	#B3DE69	Author
Anto JM	43	#B3DE69	Author
Bustamante M	43	#B3DE69	Author
Haberg SE	43	#B3DE69	Author
Kumar A	43	#B3DE69	Author
Koppelman GH	43	#B3DE69	Author
London SJ	43	#B3DE69	Author
Rifas-Shiman SL	43	#B3DE69	Author
Melen E	43	#B3DE69	Author
Sharp GC	43	#B3DE69	Author
Zhang H	43	#B3DE69	Author
Annesi-Maesano I	43	#B3DE69	Author
Baiz N	43	#B3DE69	Author
Czamara D	43	#B3DE69	Author
Jaddoe VW	43	#B3DE69	Author
Karmaus W	43	#B3DE69	Author
Kull I	43	#B3DE69	Author
Page CM	43	#B3DE69	Author
Nystad W	43	#B3DE69	Author
Reese SE	43	#B3DE69	Author
Salas LA	43	#B3DE69	Author
Pershagen G	43	#B3DE69	Author
Xu CJ	43	#B3DE69	Author
Arshad SH	43	#B3DE69	Author
Almqvist C	43	#B3DE69	Author
Bergstrom A	43	#B3DE69	Author
Bousquet J	43	#B3DE69	Author
Bozack AK	43	#B3DE69	Author
Binder EB	43	#B3DE69	Author
Burrows K	43	#B3DE69	Author
Corpeleijn E	43	#B3DE69	Author
den Dekker HT	43	#B3DE69	Author
Eskenazi B	43	#B3DE69	Author
Ghantous A	43	#B3DE69	Author
Gaunt TR	43	#B3DE69	Author
Gruzieva O	43	#B3DE69	Author
Custovic A	43	#B3DE69	Author
Herceg Z	43	#B3DE69	Author
Heude B	43	#B3DE69	Author
Holland N	43	#B3DE69	Author
Huen K	43	#B3DE69	Author
Holloway JW	43	#B3DE69	Author
Guerra S	43	#B3DE69	Author
Kere J	43	#B3DE69	Author
Kazmi N	43	#B3DE69	Author
Jaddoe VWV	43	#B3DE69	Author
Kupers LK	43	#B3DE69	Author
Heinrich J	43	#B3DE69	Author
Lau S	43	#B3DE69	Author
Lemonnier N	43	#B3DE69	Author
Merid SK	43	#B3DE69	Author
Magnus MC	43	#B3DE69	Author
Munthe-Kaas MC	43	#B3DE69	Author
Pinart M	43	#B3DE69	Author
Platts-Mills TA	43	#B3DE69	Author
Rezwan FI	43	#B3DE69	Author
Smith GD	43	#B3DE69	Author
Soderhall C	43	#B3DE69	Author
Sorensen TIA	43	#B3DE69	Author
Canonica GW	43	#B3DE69	Author
Sunyer J	43	#B3DE69	Author
Valovirta E	43	#B3DE69	Author
Vrijheid M	43	#B3DE69	Author
van Meurs JB	43	#B3DE69	Author
Vehmeijer FO	43	#B3DE69	Author
Yao J	43	#B3DE69	Author
Richmond RC	43	#B3DE69	Author
Togias A	43	#B3DE69	Author
Wickman M	43	#B3DE69	Author
Yousefi P	43	#B3DE69	Author
Zhao S	43	#B3DE69	Author
Hang D	44	#FCCDE5	Author
He X	44	#FCCDE5	Author
Hu Z	44	#FCCDE5	Author
Lo CH	44	#FCCDE5	Author
Shen H	44	#FCCDE5	Author
Ambrosio F	44	#FCCDE5	Author
Wang L	44	#FCCDE5	Author
Fang Z	44	#FCCDE5	Author
Kvaerner AS	44	#FCCDE5	Author
Wang K	44	#FCCDE5	Author
Berstad P	44	#FCCDE5	Author
Knudsen MD	44	#FCCDE5	Author
Khandpur N	44	#FCCDE5	Author
Polychronidis G	44	#FCCDE5	Author
Iijima H	44	#FCCDE5	Author
Rossato SL	44	#FCCDE5	Author
Zhang FF	44	#FCCDE5	Author
Bonnelykke K	45	#D9D9D9	Author
Baumbach J	45	#D9D9D9	Author
Adamowicz K	45	#D9D9D9	Author
Blumenthal DB	45	#D9D9D9	Author
Hartung M	45	#D9D9D9	Author
Baier S	45	#D9D9D9	Author
Hoffmann M	45	#D9D9D9	Author
List M	45	#D9D9D9	Author
Maier A	45	#D9D9D9	Author
Poschenrieder JM	45	#D9D9D9	Author
Anastasi E	45	#D9D9D9	Author
Kacprowski T	45	#D9D9D9	Author
Matschinske J	45	#D9D9D9	Author
Malod-Dognin N	45	#D9D9D9	Author
Pico AR	45	#D9D9D9	Author
Lazareva O	45	#D9D9D9	Author
Oubounyt M	45	#D9D9D9	Author
Abovsky M	45	#D9D9D9	Author
Acharya A	45	#D9D9D9	Author
Bader GD	45	#D9D9D9	Author
Cho G	45	#D9D9D9	Author
Climente-Gonzalez H	45	#D9D9D9	Author
Di Pierro A	45	#D9D9D9	Author
Ellinghaus D	45	#D9D9D9	Author
Frey H	45	#D9D9D9	Author
Elkjaer ML	45	#D9D9D9	Author
Furth PA	45	#D9D9D9	Author
Grabert G	45	#D9D9D9	Author
Grossi M	45	#D9D9D9	Author
Hackl L	45	#D9D9D9	Author
Hafner L	45	#D9D9D9	Author
Garcia-Hernandez C	45	#D9D9D9	Author
Harl MV	45	#D9D9D9	Author
Hennighausen L	45	#D9D9D9	Author
Helmy M	45	#D9D9D9	Author
Hoffmann C	45	#D9D9D9	Author
Iapichino L	45	#D9D9D9	Author
Incudini M	45	#D9D9D9	Author
Galindez G	45	#D9D9D9	Author
Jankowski J	45	#D9D9D9	Author
Jurisica I	45	#D9D9D9	Author
Kotlyar M	45	#D9D9D9	Author
Kayser S	45	#D9D9D9	Author
Lee HK	45	#D9D9D9	Author
Lee SG	45	#D9D9D9	Author
Lesch I	45	#D9D9D9	Author
Levi H	45	#D9D9D9	Author
Lobentanzer S	45	#D9D9D9	Author
Manz Q	45	#D9D9D9	Author
Mandarino A	45	#D9D9D9	Author
Mee M	45	#D9D9D9	Author
Melograna F	45	#D9D9D9	Author
Pedersen AG	45	#D9D9D9	Author
Picciani M	45	#D9D9D9	Author
Pillich RT	45	#D9D9D9	Author
Pratt D	45	#D9D9D9	Author
Przulj N	45	#D9D9D9	Author
Sadegh S	45	#D9D9D9	Author
Saez-Rodriguez J	45	#D9D9D9	Author
Scheibling E	45	#D9D9D9	Author
Schulz L	45	#D9D9D9	Author
Sarkar S	45	#D9D9D9	Author
Shaked G	45	#D9D9D9	Author
Schwartz L	45	#D9D9D9	Author
Shamir R	45	#D9D9D9	Author
Trummer N	45	#D9D9D9	Author
Tsoy O	45	#D9D9D9	Author
Van Steen K	45	#D9D9D9	Author
Wenke N	45	#D9D9D9	Author
Wienbrandt L	45	#D9D9D9	Author
Skelton J	45	#D9D9D9	Author
Wilhelm M	45	#D9D9D9	Author
Turhan U	45	#D9D9D9	Author
Zolotareva O	45	#D9D9D9	Author
Brix S	45	#D9D9D9	Author
Salgado-Albarran M	45	#D9D9D9	Author
Spath J	45	#D9D9D9	Author
Valdeolivas A	45	#D9D9D9	Author
Wipat A	45	#D9D9D9	Author
Wissenberg P	45	#D9D9D9	Author
Hu Y	46	#BC80BD	Author
Li H	46	#BC80BD	Author
Lin X	46	#BC80BD	Author
Ma Y	46	#BC80BD	Author
Sun L	46	#BC80BD	Author
Jin Q	46	#BC80BD	Author
Zeng R	46	#BC80BD	Author
Zhu J	46	#BC80BD	Author
Husain D	47	#CCEBC5	Author
Kim IK	47	#CCEBC5	Author
Lains I	47	#CCEBC5	Author
Miller JB	47	#CCEBC5	Author
