V1	V2	coex_THY.tsv	ppi.tsv	coex_TNV.tsv	coex_PRS.tsv	coex_MSG.tsv	coex_HRA.tsv	coex_HRV.tsv	coex_WBL.tsv	coex_ATT.tsv	coex_EMS.tsv	coex_STM.tsv	HP.tsv	coex_SMU.tsv	MP.tsv	coex_VGN.tsv	coex_ITI.tsv	coex_CLT.tsv	coex_core.tsv	coex_PIT.tsv
FBXO40	LMOD2	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
FBXO40	CACNG6	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBXO40	SRL	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
FBXO40	HJV	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
FBXO40	SMPX	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
FBXO40	PPP1R27	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBXO40	HHATL	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
FBXO40	CASQ1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBXO40	STATH	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBXO40	CHRNA1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBXO40	POPDC3	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
FBXO40	DUSP27	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBXO40	DUSP26	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBXO40	HRC	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
FBXO40	MYLK2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBXO40	LRTM1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBXO40	LMOD3	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
FBXO40	ASB15	0	0	0	0	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0
FBXO40	UNC45B	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
FBXO40	CACNA1S	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0
FBXO40	CAVIN4	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
FBXO40	RPL3L	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
PDLIM3	MIR1-1HG	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PDLIM3	LMOD2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
PDLIM3	CACNG6	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PDLIM3	SRL	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0
PDLIM3	HJV	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PDLIM3	PNCK	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
PDLIM3	SMPX	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
PDLIM3	HHATL	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PDLIM3	CASQ1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PDLIM3	POPDC3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PDLIM3	DUSP26	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
PDLIM3	HRC	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0
PDLIM3	HACD1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
PDLIM3	LMOD3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PDLIM3	ASB15	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PDLIM3	CACNA1S	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
PDLIM3	PDLIM3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MYOM3	MIR1-1HG	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MYOM3	BEST3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MYOM3	LMOD2	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
MYOM3	CACNG6	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MYOM3	SRL	0	0	0	0	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0
MYOM3	HJV	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
MYOM3	SMPX	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
MYOM3	PPP1R27	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MYOM3	HHATL	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
MYOM3	CASQ1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MYOM3	STATH	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MYOM3	CHRNA1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MYOM3	POPDC3	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
MYOM3	DUSP27	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
MYOM3	DUSP26	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
MYOM3	HRC	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
MYOM3	MYLK2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MYOM3	LRTM1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MYOM3	LMOD3	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
MYOM3	ASB15	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
MYOM3	UNC45B	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
MYOM3	CACNA1S	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MYOM3	CAVIN4	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
MYOM3	RPL3L	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
MYOM3	FBXO40	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
MYOM3	PDLIM3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ATP2A1	MIR1-1HG	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ATP2A1	BEST3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ATP2A1	LMOD2	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ATP2A1	CACNG6	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ATP2A1	SRL	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ATP2A1	HJV	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ATP2A1	SMPX	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ATP2A1	PPP1R27	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ATP2A1	HHATL	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ATP2A1	CASQ1	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0
ATP2A1	CHRNA1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ATP2A1	POPDC3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ATP2A1	DUSP27	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ATP2A1	DUSP26	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ATP2A1	HRC	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ATP2A1	MYLK2	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ATP2A1	LRTM1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ATP2A1	ASB15	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ATP2A1	UNC45B	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ATP2A1	CACNA1S	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ATP2A1	CAVIN4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ATP2A1	RPL3L	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ATP2A1	AMPD1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ATP2A1	FBXO40	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ATP2A1	PDLIM3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ATP2A1	MYOM3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENO3	MIR1-1HG	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENO3	BEST3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENO3	LMOD2	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ENO3	CACNG6	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENO3	SRL	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENO3	HJV	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ENO3	SMPX	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ENO3	PPP1R27	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENO3	HHATL	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ENO3	CASQ1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ENO3	STATH	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENO3	CHRNA1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENO3	POPDC3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENO3	DUSP27	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENO3	DUSP26	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ENO3	HRC	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
ENO3	MYLK2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENO3	LRTM1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENO3	LMOD3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENO3	ASB15	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ENO3	UNC45B	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENO3	CACNA1S	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENO3	CAVIN4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENO3	RPL3L	0	0	0	1	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0
ENO3	FBXO40	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ENO3	PDLIM3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENO3	MYOM3	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ENO3	ATP2A1	0	0	0	0	1	0	0	1	0	0	0	1	1	0	0	0	0	0	0
ENO3	ENO3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MYH3	MIR1-1HG	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MYH3	CACNG6	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MYH3	HJV	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MYH3	PPP1R27	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MYH3	HHATL	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MYH3	CASQ1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MYH3	STATH	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MYH3	CHRNA1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
MYH3	DUSP26	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MYH3	LRTM1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MYH3	LMOD3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MYH3	ASB15	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MYH3	CACNA1S	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MYH3	CAVIN4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MYH3	RPL3L	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MYH3	FBXO40	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MYH3	PDLIM3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MYH3	MYOM3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MYH3	ENO3	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KBTBD13	CASQ1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
KBTBD13	ASB15	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
KBTBD13	FBXO40	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
RBFOX1	MIR1-1HG	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RBFOX1	BEST3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RBFOX1	LMOD2	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
RBFOX1	CACNG6	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RBFOX1	SRL	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
RBFOX1	HJV	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
RBFOX1	SMPX	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
RBFOX1	PPP1R27	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RBFOX1	HHATL	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
RBFOX1	CASQ1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RBFOX1	CHRNA1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RBFOX1	POPDC3	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
RBFOX1	DUSP27	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0
RBFOX1	DUSP26	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RBFOX1	HRC	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
RBFOX1	MYLK2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RBFOX1	LRTM1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RBFOX1	LMOD3	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
RBFOX1	ASB15	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
RBFOX1	UNC45B	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0
RBFOX1	CACNA1S	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RBFOX1	CAVIN4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RBFOX1	RPL3L	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
RBFOX1	FBXO40	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
RBFOX1	PDLIM3	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0
RBFOX1	MYOM3	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
RBFOX1	ATP2A1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RBFOX1	ENO3	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
RBFOX1	RBFOX1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KLHL41	MIR1-1HG	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KLHL41	BEST3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KLHL41	LMOD2	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
KLHL41	CACNG6	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KLHL41	SRL	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
KLHL41	HJV	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
KLHL41	SMPX	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
KLHL41	PPP1R27	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KLHL41	HHATL	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KLHL41	CASQ1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KLHL41	STATH	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KLHL41	CHRNA1	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
KLHL41	POPDC3	0	0	0	0	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0
KLHL41	DUSP27	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0
KLHL41	DUSP26	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KLHL41	HRC	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
KLHL41	MYLK2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KLHL41	LRTM1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KLHL41	LMOD3	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
KLHL41	ASB15	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KLHL41	UNC45B	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
KLHL41	CACNA1S	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KLHL41	CAVIN4	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
KLHL41	RPL3L	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KLHL41	AMPD1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
KLHL41	FBXO40	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KLHL41	PDLIM3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
KLHL41	MYOM3	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
KLHL41	ATP2A1	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
KLHL41	ENO3	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KLHL41	MYH3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KLHL41	RBFOX1	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0
KLHL41	KLHL41	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MYL3	MIR1-1HG	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0
MYL3	LMOD2	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0
MYL3	CACNG6	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MYL3	SRL	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
MYL3	HJV	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MYL3	SMPX	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
MYL3	PPP1R27	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MYL3	HHATL	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
MYL3	CASQ1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MYL3	STATH	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MYL3	CHRNA1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MYL3	DUSP27	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MYL3	DUSP26	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MYL3	HRC	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0
MYL3	MYLK2	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
MYL3	LRTM1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MYL3	LMOD3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MYL3	ASB15	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MYL3	UNC45B	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MYL3	CACNA1S	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MYL3	CAVIN4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MYL3	RPL3L	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
MYL3	FBXO40	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
MYL3	MYOM3	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MYL3	ATP2A1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MYL3	ENO3	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
MYL3	RBFOX1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
MYL3	KLHL41	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
COX6A2	MIR1-1HG	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0
COX6A2	BEST3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
COX6A2	LMOD2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
COX6A2	CACNG6	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
COX6A2	SRL	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
COX6A2	HJV	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
COX6A2	SMPX	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
COX6A2	PPP1R27	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
COX6A2	HHATL	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
COX6A2	CASQ1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
COX6A2	CHRNA1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
COX6A2	POPDC3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
COX6A2	DUSP27	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
COX6A2	DUSP26	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0
COX6A2	HRC	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
COX6A2	MYLK2	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
COX6A2	LRTM1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
COX6A2	LMOD3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
COX6A2	ASB15	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
COX6A2	UNC45B	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
COX6A2	CACNA1S	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
COX6A2	CAVIN4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
COX6A2	RPL3L	0	0	0	1	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0
COX6A2	FBXO40	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
COX6A2	MYOM3	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
COX6A2	ATP2A1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
COX6A2	ENO3	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
COX6A2	MYH3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
COX6A2	RBFOX1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
COX6A2	KLHL41	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
COX6A2	MYL3	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0
ATP1B2	DUSP26	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
ATP1A2	MIR1-1HG	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ATP1A2	LMOD2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ATP1A2	CACNG6	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ATP1A2	SRL	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ATP1A2	HJV	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ATP1A2	PNCK	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0
ATP1A2	SMPX	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
ATP1A2	PPP1R27	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ATP1A2	HHATL	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ATP1A2	CASQ1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ATP1A2	POPDC3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ATP1A2	DUSP27	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
