V1	V2	coex_BRO.tsv	HP.tsv	coex_THY.tsv	ppi.tsv	coex_BRB.tsv	coex_LCL.tsv	coex_HRA.tsv	coex_WBL.tsv	coex_LNG.tsv	coex_ARG.tsv	coex_PIT.tsv	coex_MSG.tsv
RHOU	SKIV2L	0	0	0	1	0	0	0	0	0	0	0	0
RHOU	TCN2	0	0	0	1	0	0	0	0	0	0	0	0
RHOU	CHD7	1	0	0	0	0	0	0	0	0	0	0	0
RHOU	STAT3	0	0	1	0	0	0	0	0	1	0	0	0
RHOU	PIK3R1	0	0	0	0	0	0	0	0	0	0	0	1
RHOU	IL6ST	0	0	0	0	0	0	1	0	0	0	0	1
RHOU	PREX1	1	0	0	0	1	0	0	0	0	0	0	0
NFE2L2	GINS1	0	0	0	0	0	0	0	0	0	0	0	1
NFE2L2	RNF168	0	0	0	0	0	0	0	0	0	0	1	0
NFE2L2	SIN3A	0	0	0	0	0	0	0	0	0	0	1	0
NFE2L2	TFG	0	0	0	0	0	1	0	0	0	0	0	0
NFE2L2	ERCC6L2	0	0	0	0	0	0	0	0	0	0	1	0
NFE2L2	PHACTR4	1	0	0	0	0	0	0	0	0	0	0	1
NFE2L2	MCMBP	1	0	0	0	0	0	0	0	0	0	1	0
NFE2L2	PRKX	0	0	0	0	0	0	0	0	0	0	0	1
NFE2L2	CTBP2	0	0	0	0	1	0	0	0	0	0	1	0
NFE2L2	AFF1	1	0	0	0	1	0	0	0	0	0	0	0
NFE2L2	KCTD10	0	0	0	0	0	0	0	0	0	0	1	0
NFE2L2	STAT6	0	0	0	0	0	0	0	0	0	0	1	0
NFE2L2	STAT3	1	0	0	0	1	0	0	0	0	0	0	0
NFE2L2	REEP4	0	0	0	0	0	0	0	0	0	0	0	1
NFE2L2	PCF11	0	0	0	0	0	0	0	0	0	0	1	0
NFE2L2	PRKCD	0	0	0	1	0	0	0	0	0	0	0	0
NFE2L2	SGPL1	1	0	0	0	0	0	0	0	0	0	0	0
NFE2L2	BACH1	0	0	0	1	0	0	0	0	0	0	0	0
NFE2L2	TERF1	0	0	0	0	0	0	0	0	0	0	1	0
NFE2L2	E2F5	0	0	0	0	0	0	0	0	0	0	1	0
NFE2L2	CALCOCO2	1	0	0	0	1	0	0	0	0	0	0	0
NFE2L2	DIAPH1	0	0	0	0	0	0	0	0	0	0	0	1
NFE2L2	SP110	1	0	0	0	0	0	0	0	0	0	0	0
NFE2L2	IL6ST	1	0	0	0	1	0	0	0	0	1	0	0
NFE2L2	CNOT1	0	0	0	0	0	0	0	0	0	0	0	1
NFE2L2	PREX1	1	0	0	0	0	0	0	0	0	0	0	0
NFE2L2	MCM4	0	0	0	0	0	0	0	0	0	0	0	1
NFE2L2	USP4	0	0	0	0	0	0	0	0	0	0	1	0
NFE2L2	NR3C1	0	0	0	0	0	0	0	0	1	0	0	0
NFE2L2	SMC4	0	0	0	0	0	0	0	0	0	0	0	1
WIPF1	ZAP70	0	0	1	1	0	0	0	0	0	0	0	0
WIPF1	ICOS	0	1	0	0	0	0	0	0	0	0	0	0
WIPF1	CD19	0	1	0	0	0	0	0	0	0	0	0	0
WIPF1	SIN3A	0	0	0	0	0	1	0	0	0	0	0	0
WIPF1	CD3G	0	0	1	0	0	0	0	0	0	0	0	0
WIPF1	CD79B	0	1	0	0	0	0	0	0	0	0	0	0
WIPF1	CR2	0	1	0	0	0	0	0	0	0	0	0	0
WIPF1	CTLA4	0	1	0	0	0	0	0	0	0	0	0	0
WIPF1	EXT2	0	0	0	0	0	0	1	0	0	0	0	0
WIPF1	TNFRSF13B	0	1	0	0	0	0	0	0	0	0	0	0
WIPF1	ORAI1	0	0	0	0	0	0	0	0	0	0	1	0
WIPF1	RYR1	0	0	0	0	0	0	0	0	0	0	1	0
WIPF1	PNP	0	1	0	0	0	0	0	0	0	0	0	0
WIPF1	CARD11	0	0	1	0	0	0	0	0	0	0	1	0
WIPF1	TCN2	0	0	0	0	0	0	0	0	0	0	0	1
WIPF1	SP140L	0	0	1	0	0	0	1	0	1	0	0	0
WIPF1	PRKX	0	0	0	0	0	0	0	0	0	0	1	0
WIPF1	TNXB	0	0	0	0	0	0	1	0	0	0	1	0
WIPF1	STAT6	0	0	0	0	0	0	0	0	0	0	1	0
WIPF1	CHD7	1	0	0	0	1	0	0	0	0	0	0	0
WIPF1	MCM7	1	0	0	0	0	0	0	0	0	0	0	0
WIPF1	PRKCD	0	1	0	0	0	0	0	0	0	0	0	0
WIPF1	BRAF	0	0	0	0	0	0	0	1	0	0	0	0
WIPF1	TNFRSF13C	0	1	0	0	0	0	0	0	0	0	0	0
WIPF1	CORO1A	0	0	1	0	0	0	0	0	0	0	1	0
WIPF1	BACH1	0	0	0	0	1	0	0	0	0	0	0	0
WIPF1	ATM	0	0	1	0	0	0	1	0	0	0	0	0
WIPF1	LIMD2	0	0	1	0	0	0	0	0	0	0	0	0
WIPF1	DIAPH1	0	0	0	0	0	0	0	1	0	0	0	0
WIPF1	SP110	0	0	1	0	0	0	1	0	1	0	0	0
WIPF1	ARPC1B	0	0	0	0	0	0	0	0	0	0	0	1
WIPF1	BCL11B	0	0	1	0	0	0	0	0	0	0	0	0
WIPF1	USP4	0	0	0	0	0	0	0	1	0	0	0	0
WIPF1	NR3C1	0	0	0	0	0	0	1	0	0	1	0	1
WIPF1	RHOU	1	0	0	0	1	0	0	0	0	0	0	0
WIPF1	NFE2L2	0	0	0	0	0	0	1	0	0	0	0	0
CBL	RNF168	0	0	0	0	0	0	1	0	0	0	0	0
CBL	ZAP70	0	0	0	1	0	0	0	0	0	0	0	0
CBL	CD19	0	0	0	1	0	0	0	0	0	0	0	0
CBL	SIN3A	0	1	0	0	0	0	0	0	0	0	0	0
CBL	NTRK1	0	0	0	1	0	0	0	0	0	0	0	0
CBL	TBX1	0	1	0	0	0	0	0	0	0	0	0	0
CBL	SEMA3E	0	1	0	0	0	0	0	0	0	0	0	0
CBL	ATRX	0	0	0	0	0	1	0	0	0	0	0	0
CBL	FLT3	0	0	0	1	0	0	0	0	0	0	0	0
CBL	ORAI1	0	0	0	0	0	0	0	0	0	0	1	0
CBL	SLC19A1	0	0	0	0	0	0	0	0	0	0	0	1
CBL	USP49	0	0	0	0	0	1	0	0	0	0	0	0
CBL	LRCH3	0	0	0	0	0	1	0	0	0	0	0	0
CBL	TCN2	0	0	0	1	0	0	0	0	0	0	0	0
CBL	CTBP2	0	0	0	0	0	0	1	0	0	0	0	0
CBL	STAT5B	0	0	0	1	0	0	0	0	0	0	0	0
CBL	AFF1	0	0	0	0	0	1	0	0	0	0	0	0
CBL	KCTD10	0	0	0	0	0	0	0	0	0	0	0	1
CBL	STAT6	0	0	0	0	0	0	0	0	0	0	1	0
CBL	SETD5	0	0	0	0	0	1	1	0	0	0	0	0
CBL	CHD7	0	1	0	0	0	0	0	0	0	0	0	0
CBL	TNIP2	0	0	0	0	0	0	0	0	0	0	0	1
CBL	STAT3	0	0	0	1	0	0	0	0	0	0	0	1
CBL	NSD1	0	0	0	0	0	1	0	0	0	0	0	0
CBL	KMT2D	0	0	0	0	0	1	0	1	0	0	0	0
CBL	STIM1	0	0	0	0	0	1	0	0	0	0	0	0
CBL	PRKCD	0	0	0	0	0	0	0	1	0	0	1	0
CBL	BRAF	0	1	0	0	0	0	1	0	0	0	0	0
CBL	TGFBR2	0	0	0	1	0	0	0	1	0	0	0	0
CBL	LMNA	0	1	0	1	0	0	0	0	0	0	0	0
CBL	IL6R	0	0	0	0	0	0	0	1	0	0	0	0
CBL	DNMT1	0	0	0	0	0	0	0	0	0	0	0	1
CBL	UBE4B	0	0	0	1	0	0	0	0	0	0	0	0
CBL	PIK3R1	0	0	0	1	0	0	0	0	0	0	0	0
CBL	TRIM25	0	0	0	1	0	0	0	1	0	0	0	0
CBL	PHF21A	0	0	0	0	0	0	0	0	0	0	0	1
CBL	SP110	0	0	0	0	0	0	0	1	1	0	0	0
CBL	KRAS	0	1	0	0	0	0	0	0	0	0	0	0
CBL	IL6ST	0	0	0	0	0	0	0	0	0	0	1	0
CBL	CNOT1	0	0	0	0	0	1	0	0	0	0	0	0
CBL	UBR4	0	0	0	0	0	1	0	0	0	0	0	0
CBL	ARPC1B	0	0	0	0	0	0	0	0	0	0	0	1
CBL	MED13L	0	0	0	0	0	0	1	0	0	0	0	0
CBL	BICRAL	0	0	0	0	0	1	0	0	0	0	0	0
CBL	CLASP1	0	0	0	0	0	1	0	0	0	0	0	0
CBL	PREX1	0	0	0	0	0	0	0	1	0	0	0	1
CBL	TNFRSF10B	0	0	0	1	0	0	0	0	0	0	0	0
CBL	WIPF1	0	0	0	0	0	0	0	0	1	0	1	0
MTHFD1	GINS1	0	0	0	0	0	1	0	0	0	0	0	0
MTHFD1	POP4	0	0	0	0	0	0	0	0	0	1	0	0
MTHFD1	GINS4	0	0	0	0	0	1	0	0	0	0	0	0
MTHFD1	ESR2	0	0	0	1	0	0	0	0	0	0	0	0
MTHFD1	MCM10	0	0	0	0	0	1	0	0	0	0	0	0
MTHFD1	RNF168	0	0	0	0	0	0	0	0	0	0	0	1
MTHFD1	SIN3A	0	0	0	0	0	0	0	0	0	0	1	0
MTHFD1	NTRK1	0	0	0	1	0	0	0	0	0	0	0	0
MTHFD1	EXT2	0	0	0	0	0	0	0	1	0	0	0	0
MTHFD1	TTC37	0	0	0	0	0	0	0	0	0	1	0	0
MTHFD1	ERCC6L2	0	0	0	0	0	0	0	0	0	0	1	0
MTHFD1	RAD50	0	0	0	0	0	0	0	0	0	1	0	0
MTHFD1	MCMBP	0	0	0	0	0	0	0	0	0	1	0	0
MTHFD1	PFAS	0	0	0	0	0	1	0	0	0	0	0	0
MTHFD1	PRPF8	0	0	0	1	0	0	0	0	0	0	0	0
MTHFD1	ATF7IP	0	0	0	0	0	0	0	0	0	1	0	0
MTHFD1	TNIP2	0	0	0	1	0	0	0	0	0	0	0	0
MTHFD1	MCM7	0	0	0	0	0	1	0	1	0	0	0	0
MTHFD1	ACSF2	0	0	0	0	0	0	0	1	0	0	0	0
MTHFD1	IL6R	0	0	0	0	0	0	0	0	0	0	0	1
MTHFD1	TERF1	0	0	0	0	0	0	0	0	0	1	1	0
MTHFD1	UBE4B	0	0	0	0	0	0	1	0	0	0	0	0
MTHFD1	TRIM25	0	0	0	1	0	0	0	0	0	0	0	0
MTHFD1	TEX2	0	0	0	0	0	0	0	0	0	1	0	0
MTHFD1	CALCOCO2	0	0	0	0	0	0	0	0	0	0	0	1
MTHFD1	DIAPH1	0	0	0	0	0	1	0	0	0	0	0	0
MTHFD1	CNOT1	0	0	0	0	0	0	0	0	0	1	0	0
MTHFD1	CLASP1	0	0	0	0	0	0	0	0	0	0	0	1
MTHFD1	MSH3	0	0	0	0	0	0	0	0	0	0	1	0
MTHFD1	USP4	1	0	0	0	0	0	0	0	0	0	1	0
ERBIN	ESR2	0	0	0	1	0	0	0	0	0	0	0	0
ERBIN	HNRNPL	0	0	0	1	0	0	0	0	0	0	0	0
ERBIN	SIN3A	0	0	0	0	0	0	0	0	0	1	0	1
ERBIN	EXT2	0	0	0	0	0	0	0	0	0	0	0	1
ERBIN	MBD5	0	0	0	0	0	0	0	0	0	0	0	1
ERBIN	USP49	0	0	0	0	0	1	0	0	0	0	0	0
ERBIN	RYR1	0	0	0	0	0	0	0	0	0	0	1	0
ERBIN	AFF1	0	0	0	0	0	0	1	0	0	1	0	0
ERBIN	CHD7	1	0	0	0	0	0	0	0	0	0	0	0
ERBIN	STAT3	0	0	0	1	0	0	0	0	0	0	0	0
ERBIN	MCM7	1	0	0	0	0	0	0	0	0	0	0	0
ERBIN	BRAF	0	0	0	0	0	0	0	0	0	0	0	1
ERBIN	MYSM1	0	0	0	0	0	0	0	1	0	0	0	0
ERBIN	BACH1	1	0	0	0	1	0	0	1	0	0	0	0
ERBIN	ATM	0	0	0	0	0	1	0	0	0	0	0	0
ERBIN	KDM6A	0	0	0	0	0	0	0	1	0	0	0	0
ERBIN	KRAS	0	0	0	0	0	0	0	0	0	1	0	0
ERBIN	IL6ST	1	0	0	0	0	0	0	0	0	0	0	0
ERBIN	PREX1	1	0	0	0	1	0	0	0	0	0	1	0
ERBIN	NR3C1	0	0	0	0	0	0	0	1	0	0	0	0
ERBIN	RHOU	1	0	0	0	1	0	0	0	0	0	0	0
ERBIN	WIPF1	1	0	0	0	1	0	0	0	0	0	1	0
ERBIN	CBL	0	0	0	1	0	0	0	0	0	0	0	0
SLC6A12	SLC19A1	1	0	0	0	1	0	0	0	0	0	0	0
SLC6A12	PLXDC1	1	0	0	0	1	0	0	0	0	0	0	0
SLC6A12	ERBIN	0	0	0	1	0	0	0	0	0	0	0	0
LIG1	GINS4	0	0	0	0	0	1	0	0	0	0	0	0
LIG1	FLT3LG	0	0	0	0	0	0	0	1	0	0	0	0
LIG1	ZAP70	0	0	0	0	0	0	0	1	0	0	0	0
LIG1	IL21R	0	0	0	0	0	0	0	1	0	0	0	0
LIG1	NTRK1	0	0	0	1	0	0	0	0	0	0	0	0
LIG1	CARD11	0	0	0	0	0	0	0	1	0	0	0	0
LIG1	KIAA0895L	0	0	0	0	0	0	0	0	1	0	1	0
LIG1	PFAS	0	0	0	0	0	1	0	0	0	0	0	0
LIG1	HDGFL2	0	0	0	0	0	1	0	0	0	0	0	0
LIG1	ACSF2	0	0	0	0	0	0	0	1	0	0	0	0
LIG1	KMT2A	0	0	0	0	0	0	0	1	0	0	0	0
LIG1	CRTC2	1	0	0	0	0	0	0	0	0	0	0	0
LIG1	DNMT1	0	0	0	0	0	1	0	1	0	0	0	0
LIG1	RBCK1	1	0	0	0	0	0	0	0	0	0	0	0
LIG1	STMN1	0	0	0	0	0	0	0	0	1	0	0	0
LIG1	MCM4	0	0	0	0	0	1	0	0	0	0	0	0
LIG1	MTHFD1	0	0	0	0	0	0	0	1	0	0	0	0
ZBTB24	HELLS	0	1	0	0	0	0	0	0	0	0	0	0
ZBTB24	DNMT3B	0	1	0	0	0	0	0	0	0	0	0	0
ZBTB24	CDCA7	0	1	0	0	0	0	0	0	0	0	0	0
ZBTB24	CD79B	0	1	0	0	0	0	0	0	0	0	0	0
ZBTB24	CASP8	0	0	0	0	0	0	1	0	0	0	0	0
ZBTB24	ATRX	0	1	0	0	0	0	0	0	0	0	0	0
ZBTB24	EPG5	0	1	0	0	0	0	0	0	0	0	0	0
ZBTB24	ATP7A	0	0	0	0	0	0	0	0	0	0	0	1
ZBTB24	PIK3R1	0	1	0	0	0	0	0	0	0	0	0	0
ZBTB24	BICRAL	1	0	0	0	0	0	0	0	0	0	0	0
GGA2	HNRNPL	0	0	0	0	0	0	1	0	0	0	0	0
GGA2	SMARCAL1	0	0	0	0	0	1	0	0	0	0	1	0
GGA2	CRACR2A	0	0	0	0	0	0	0	0	0	0	0	1
GGA2	ILF3	0	0	0	0	0	0	0	1	0	0	0	0
GGA2	SIN3A	0	0	0	0	0	0	0	0	0	0	1	0
GGA2	NTRK1	0	0	0	1	0	0	0	0	0	0	0	0
GGA2	EXT2	0	0	0	0	0	0	0	1	0	0	0	0
GGA2	SKIV2L	0	0	0	0	0	0	1	0	0	0	0	0
GGA2	USP49	0	0	0	0	0	0	0	0	0	0	1	0
GGA2	EPG5	0	0	1	0	0	0	0	0	0	0	0	0
GGA2	NSMCE3	0	0	0	0	0	0	0	1	0	0	0	0
GGA2	TARSL2	0	0	0	0	0	0	0	0	0	0	1	0
GGA2	PRKX	0	0	0	0	0	0	0	1	0	0	0	0
GGA2	PRPF8	0	0	0	0	0	0	0	0	0	0	1	0
GGA2	CTBP2	0	0	0	0	0	0	1	0	0	0	0	1
GGA2	STAT5B	0	0	0	0	0	1	0	0	0	0	0	0
GGA2	KCTD10	0	0	0	0	0	0	0	0	0	0	1	0
GGA2	STAT6	0	0	0	0	0	1	0	0	0	1	0	0
GGA2	MCM7	0	0	0	0	0	0	0	0	0	1	0	0
GGA2	PCF11	0	0	0	0	0	0	0	0	0	1	1	0
GGA2	OTUD4	0	0	0	0	0	0	0	0	0	0	1	0
GGA2	KMT2A	0	0	0	0	0	0	0	1	0	0	0	1
GGA2	SELENON	0	0	0	0	0	0	0	0	0	0	0	1
GGA2	DNMT1	0	0	0	0	0	0	0	1	0	0	0	0
GGA2	APP	0	0	0	1	0	0	0	0	0	0	0	1
GGA2	TEX2	0	0	0	0	0	0	0	0	0	1	0	0
GGA2	DIAPH1	1	0	0	0	0	0	0	0	0	0	0	0
GGA2	BICRAL	0	0	0	0	0	1	0	0	0	0	0	0
GGA2	CLASP1	0	0	0	0	0	1	0	0	0	0	0	0
GGA2	USP4	0	0	0	0	0	0	1	0	0	0	0	0
SLC6A13	SLC19A1	1	0	0	0	1	0	0	0	0	0	0	0
SLC6A13	PLXDC1	1	0	0	0	1	0	0	0	0	0	0	0
SLC6A13	SLC6A12	1	0	0	0	1	0	0	0	0	0	1	0
IL10RA	CRACR2A	0	0	0	0	0	0	0	1	0	0	0	0
IL10RA	ZAP70	0	1	1	0	0	0	0	0	0	0	0	0
IL10RA	CYP26C1	0	1	0	0	0	0	0	0	0	0	0	0
IL10RA	IL21R	0	0	1	0	0	0	0	0	0	0	0	0
IL10RA	CYP2C19	0	1	0	0	0	0	0	0	0	0	0	0
IL10RA	ICOS	0	0	1	0	0	0	0	0	0	0	0	0
IL10RA	KHDC3L	0	1	0	0	0	0	0	0	0	0	0	0
IL10RA	CD3G	0	0	1	0	0	0	0	0	0	0	0	0
IL10RA	CD79B	0	0	1	0	0	0	0	0	0	0	0	0
IL10RA	CR2	0	1	0	0	0	0	0	0	0	0	0	0
IL10RA	CTLA4	0	0	1	0	0	0	0	0	0	0	0	0
IL10RA	TNFRSF13B	0	1	0	0	0	0	0	0	0	0	0	0
IL10RA	CASP8	0	1	0	0	0	0	0	0	0	0	0	0
IL10RA	IRF7	0	1	0	0	0	0	0	0	0	0	0	0
IL10RA	SP140L	1	0	1	0	0	0	0	0	0	0	0	0
IL10RA	STAT6	0	0	0	0	0	0	0	0	0	0	1	0
IL10RA	REEP4	1	0	0	0	0	0	0	0	0	0	0	0
IL10RA	TNFRSF13C	0	0	1	0	0	0	0	0	0	0	0	0
IL10RA	ARPC1B	1	0	0	0	0	0	0	0	0	0	0	0
IL10RA	WIPF1	0	1	0	0	0	0	0	0	0	0	0	0
NFKB1	ZAP70	0	1	0	0	0	0	0	0	0	0	0	0
NFKB1	ICOS	0	1	0	0	0	0	0	0	0	0	0	0
NFKB1	CD19	0	1	0	0	0	0	0	0	0	0	0	0
NFKB1	SIN3A	0	0	0	1	0	0	0	0	0	1	0	1
NFKB1	CD3G	0	1	0	0	0	0	0	0	0	0	0	0
NFKB1	CD79B	0	1	0	0	0	0	0	0	0	0	0	0
NFKB1	CR2	0	1	0	0	0	0	0	0	0	0	0	0
NFKB1	CTLA4	0	1	0	0	0	0	0	0	0	0	0	0
NFKB1	TNFRSF13B	0	1	0	0	0	0	0	0	0	0	0	0
NFKB1	CASP8	0	1	0	0	0	0	0	0	0	0	0	0
NFKB1	XRCC4	0	0	0	1	0	0	0	0	0	0	0	0
NFKB1	IKBKG	0	0	0	1	0	0	0	0	0	0	0	0
NFKB1	PHACTR4	1	0	0	0	0	0	0	0	0	0	0	0
NFKB1	PNP	0	1	0	0	0	0	0	0	0	0	0	0
NFKB1	CARD11	0	1	0	0	0	0	0	0	0	0	0	0
NFKB1	RAD50	0	0	0	1	0	0	0	0	0	0	0	0
NFKB1	PRPF8	0	0	0	0	0	0	0	0	0	0	0	1
NFKB1	AFF1	1	0	0	0	0	0	0	0	0	0	0	0
NFKB1	STAT6	0	0	0	1	0	1	0	0	0	0	1	1
NFKB1	TNIP2	0	0	0	1	0	0	0	1	0	0	0	0
NFKB1	STAT3	1	0	0	1	0	0	1	0	1	0	0	1
NFKB1	NSD1	0	0	0	0	0	0	0	1	0	0	0	1
NFKB1	MCM7	0	0	0	1	0	0	0	0	0	0	0	0
NFKB1	PRKCD	0	1	0	0	0	0	0	0	0	0	0	0
NFKB1	TNFRSF13C	0	1	0	0	0	0	0	0	0	0	0	0
NFKB1	TGFBR2	0	0	0	0	0	0	0	1	0	0	0	0
NFKB1	CRTC2	1	0	0	0	0	0	0	0	0	0	0	0
NFKB1	BACH1	0	0	0	0	0	0	1	0	1	0	1	0
NFKB1	KDM6A	1	0	0	0	0	0	0	0	0	0	0	0
NFKB1	TP53	0	0	0	0	0	0	0	0	0	0	0	1
NFKB1	CALCOCO2	1	0	0	0	0	0	0	0	0	0	0	0
NFKB1	DIAPH1	0	0	0	0	0	0	0	0	0	1	0	0
NFKB1	SP110	0	0	0	0	0	0	0	0	0	0	1	0
NFKB1	IL6ST	0	0	0	0	0	0	1	0	0	0	0	0
NFKB1	TNFRSF10B	0	0	0	0	0	0	0	0	0	0	1	0
NFKB1	USP4	0	0	0	0	0	1	0	0	0	0	0	1
NFKB1	NR3C1	0	0	0	1	0	0	0	0	0	0	0	0
NFKB1	WIPF1	0	1	0	0	0	0	0	0	0	0	0	0
NFKB1	CBL	0	0	0	0	0	0	0	0	0	0	1	1
NFKB1	MTHFD1	0	0	0	1	0	0	0	0	0	0	0	0
PALD1	TBX1	0	0	1	0	0	0	0	0	0	0	0	0
PALD1	FAT4	0	0	0	0	0	0	0	0	0	0	0	1
PALD1	RYR1	0	0	0	0	0	0	0	0	0	0	1	0
PALD1	CARD11	1	0	0	0	0	0	0	0	0	1	1	0
PALD1	IRF7	0	0	0	1	0	0	0	0	0	0	0	0
PALD1	SP140L	1	0	0	0	0	0	0	0	0	0	0	0
PALD1	PRKX	0	0	0	0	0	0	0	0	0	0	1	0
PALD1	STAT6	0	0	0	0	0	0	0	0	0	0	1	0
PALD1	REEP4	1	0	0	0	0	0	0	0	0	0	0	0
PALD1	CORO1A	0	0	0	0	0	0	0	0	0	0	1	0
PALD1	LMNA	0	0	0	1	0	0	0	0	0	0	0	0
PALD1	ARPC1B	1	0	0	0	0	0	0	0	0	0	0	0
PALD1	PREX1	0	0	0	0	0	0	0	0	0	0	1	1
PALD1	WIPF1	0	0	0	0	0	0	0	0	0	0	1	0
PALD1	ERBIN	0	0	0	0	0	0	0	0	0	0	1	0
PALD1	IL10RA	1	0	0	0	0	0	0	0	0	0	1	0
MSH2	GINS1	0	0	0	0	0	1	0	0	0	0	0	0
MSH2	POLE2	0	0	0	0	0	1	0	0	0	0	0	0
MSH2	GINS4	0	0	0	0	0	1	0	0	0	0	0	0
MSH2	ESR2	0	0	0	1	0	0	0	0	0	0	0	0
MSH2	MCM10	0	0	0	0	0	1	0	0	0	0	0	0
MSH2	HELLS	0	0	0	0	0	1	0	0	0	0	0	0
MSH2	NTRK1	0	0	0	1	0	0	0	0	0	0	0	0
MSH2	XRCC4	0	0	0	0	0	0	0	0	0	1	0	0
MSH2	IKBKG	0	0	0	1	0	0	0	0	0	0	0	0
MSH2	BLM	0	0	0	1	0	1	0	0	0	0	0	0
MSH2	LIG4	0	0	0	0	0	0	0	0	0	1	0	0
MSH2	RAD50	0	0	0	1	0	0	0	0	0	1	0	0
MSH2	STAT6	0	0	0	0	0	0	0	0	0	0	0	1
MSH2	STAT3	0	0	0	1	0	0	0	0	0	0	0	0
MSH2	MCM7	0	0	0	0	0	1	0	0	0	0	0	1
MSH2	SGPL1	0	0	0	0	0	0	0	0	0	0	0	1
MSH2	TGFBR2	0	1	0	0	0	0	0	0	0	0	0	0
MSH2	UBE4B	0	0	0	0	0	0	0	0	0	1	0	0
MSH2	ATM	0	0	0	1	0	0	0	0	0	0	0	0
MSH2	TP53	0	1	0	1	0	0	0	0	0	0	0	1
MSH2	PMS2	0	1	0	1	0	0	0	0	1	1	1	0
MSH2	TRIM25	0	0	0	1	0	0	0	0	0	0	0	0
MSH2	KRAS	0	1	0	0	0	0	0	0	0	0	0	0
MSH2	MSH3	0	1	0	1	0	0	0	0	1	1	0	0
MSH2	STMN1	0	0	0	0	0	1	0	0	0	0	0	0
MSH2	MCM4	0	0	0	0	0	1	0	0	0	0	1	0
MSH2	MTHFD1	0	0	0	0	0	1	0	0	0	0	0	0
MSH2	NFKB1	0	0	0	1	0	0	0	0	0	0	0	0
NBN	TERF2	0	0	0	1	0	0	0	0	0	0	0	0
NBN	ESR2	0	0	0	1	0	0	0	0	0	0	0	0
NBN	ICOS	0	1	0	0	0	0	0	0	0	0	0	0
NBN	CD19	0	1	0	0	0	0	0	0	0	0	0	0
NBN	DNMT3B	0	1	0	0	0	0	0	0	0	0	0	0
NBN	CR2	0	1	0	0	0	0	0	0	0	0	0	0
NBN	TNFRSF13B	0	1	0	0	0	0	0	0	0	0	0	0
NBN	XRCC4	0	0	0	1	0	0	0	0	0	0	0	0
NBN	ATRX	0	1	0	1	0	0	0	0	0	0	0	0
NBN	FLT3	0	1	0	0	0	0	0	0	0	0	0	0
NBN	MBD5	0	0	0	0	0	1	0	0	0	0	0	0
NBN	TTC37	0	0	0	0	0	0	1	0	0	1	0	1
NBN	BLM	0	1	0	1	0	0	0	0	0	0	0	0
NBN	ERCC6L2	0	0	0	0	0	0	1	0	0	0	0	1
NBN	LIG4	0	1	0	0	0	0	0	0	0	0	0	0
NBN	EPG5	0	0	0	0	0	0	0	0	0	1	0	0
NBN	PNP	0	1	0	0	0	0	0	0	0	0	0	0
NBN	RAD50	0	0	0	1	0	0	0	0	0	1	0	1
NBN	MCMBP	0	0	0	0	0	0	0	1	0	0	0	0
NBN	ACBD3	0	0	1	0	0	0	0	0	0	0	0	0
NBN	ATF7IP	0	0	0	0	0	0	0	0	0	0	0	1
NBN	NSD1	0	0	0	0	0	0	0	0	0	1	0	0
NBN	BRAF	0	0	0	0	0	1	0	0	0	0	0	0
NBN	TNFRSF13C	0	1	0	0	0	0	0	0	0	0	0	0
NBN	OTUD4	0	0	0	0	0	1	0	0	0	0	0	0
NBN	BACH1	0	0	0	1	0	0	0	1	0	0	0	0
NBN	TERF1	0	0	0	1	0	0	1	0	0	0	0	1
NBN	ATM	0	1	0	1	0	0	0	0	0	0	0	0
NBN	PMS2	0	0	0	0	0	0	0	0	0	1	0	0
NBN	KRAS	0	1	0	0	0	0	1	0	0	0	0	0
NBN	BICRAL	0	0	0	0	0	0	0	0	0	0	0	1
NBN	MSH3	0	0	0	0	0	0	0	0	0	1	0	1
NBN	TNFRSF10B	0	0	0	0	0	1	0	0	0	0	0	0
NBN	MTHFD1	0	0	0	0	0	0	0	0	0	1	0	0
NBN	MSH2	0	0	0	1	0	0	0	0	0	0	0	0
DOCK8	CRACR2A	0	0	0	0	0	1	0	0	0	0	0	0
DOCK8	ZAP70	0	1	0	0	0	0	0	0	0	0	0	0
DOCK8	ICOS	0	1	0	0	0	0	0	0	0	0	0	0
DOCK8	CD19	0	1	0	0	0	0	0	0	0	0	0	0
DOCK8	CD3G	0	0	1	0	0	0	0	0	0	0	0	0
DOCK8	CD79B	0	1	0	0	0	0	0	0	0	0	0	0
DOCK8	CR2	0	1	0	0	0	0	0	0	0	0	0	0
DOCK8	TNFRSF13B	0	1	0	0	0	0	0	0	0	0	0	0
DOCK8	CASP8	0	1	0	0	0	0	0	0	0	0	0	0
DOCK8	RYR1	0	0	0	0	0	0	0	0	0	0	1	0
DOCK8	PNP	0	1	0	0	0	0	0	0	0	0	0	0
DOCK8	CARD11	0	1	1	0	0	0	0	0	0	0	1	0
DOCK8	LRCH3	0	0	0	1	0	0	0	0	0	0	0	0
DOCK8	SP140L	0	0	1	0	0	0	0	0	0	0	0	0
DOCK8	PRPF8	0	0	0	0	0	0	0	0	0	1	0	0
DOCK8	REEP4	1	0	0	0	0	0	0	0	0	0	0	0
DOCK8	NSD1	0	0	0	0	0	0	0	1	0	0	0	0
DOCK8	PRKCD	0	1	0	0	0	0	0	0	0	0	0	0
