V1	V2	coex_THY.tsv	ppi.tsv	coex_KDN.tsv	coex_LNG.tsv	coex_ATT.tsv	coex_ITI.tsv	HP.tsv	MP.tsv	coex_PIT.tsv	coex_BRO.tsv	coex_ATC.tsv	reactome_copathway.tsv	coex_EMC.tsv	coex_WBL.tsv	coex_CLT.tsv	coex_BRB.tsv	coex_PNC.tsv	coex_HRV.tsv	coex_ATA.tsv	coex_core.tsv	coex_BRC.tsv
APOBEC3G	TBX21	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
APOBEC3G	TBC1D10C	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
APOBEC3G	SPOCK2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
APOBEC3G	AGAP2	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
APOBEC3G	PIK3R6	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
APOBEC3G	CCL5	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
APOBEC3G	LYN	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
APOBEC3G	LAT	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
APOBEC3G	HLA-E	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
APOBEC3G	ADA	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
APOBEC3G	RFX5	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
APOBEC3G	RASSF5	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HLA-A	ICOSLG	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HLA-A	TAPBP	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HLA-A	CCL5	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HLA-A	HLA-E	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0
HLA-A	WWP2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HLA-A	IRF7	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
HLA-A	RASSF5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HLA-A	APOBEC3G	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
TNFRSF13B	GPR132	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
TNFRSF13B	GZMM	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TNFRSF13B	TBX21	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TNFRSF13B	TBC1D10C	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
TNFRSF13B	TNFRSF4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TNFRSF13B	AK2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TNFRSF13B	IL21	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TNFRSF13B	CD40LG	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TNFRSF13B	SPOCK2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TNFRSF13B	RAG2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TNFRSF13B	AGAP2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TNFRSF13B	TAPBP	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TNFRSF13B	FCGR3A	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TNFRSF13B	BLNK	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TNFRSF13B	CCL5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
TNFRSF13B	SPIB	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TNFRSF13B	LYN	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
TNFRSF13B	LAT	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
TNFRSF13B	ADA	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TNFRSF13B	IRF7	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TNFRSF13B	RFX5	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TNFRSF13B	RASSF5	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
TNFRSF13B	APOBEC3G	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DENND1C	GPR132	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
DENND1C	PARP8	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DENND1C	ICOSLG	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DENND1C	GZMM	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DENND1C	TBX21	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DENND1C	PSD4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
DENND1C	RORC	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
DENND1C	TBC1D10C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
DENND1C	CD40LG	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DENND1C	SPOCK2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0
DENND1C	BLNK	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
DENND1C	PIK3R6	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0
DENND1C	CCL4	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
DENND1C	CCL5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
DENND1C	SPIB	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
DENND1C	LYN	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0
DENND1C	LAT	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DENND1C	PRF1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0
DENND1C	SERINC5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
DENND1C	RASSF5	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DENND1C	APOBEC3G	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DENND1C	TNFRSF13B	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRBV28	GPR132	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRBV28	ICOSLG	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRBV28	GZMM	0	0	1	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
TRBV28	TBX21	0	0	1	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
TRBV28	TBC1D10C	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRBV28	TNFRSF4	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
TRBV28	CD40LG	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
TRBV28	SPOCK2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
TRBV28	AGAP2	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRBV28	PIK3R6	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRBV28	CCL4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRBV28	CCL5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
TRBV28	SPIB	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRBV28	LAT	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
TRBV28	ADA	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
TRBV28	PRF1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRBV28	RASSF5	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRBV28	APOBEC3G	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRBV28	TNFRSF13B	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRBV28	DENND1C	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSMB10	PSD4	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
PSMB10	TBC1D10C	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
PSMB10	AK2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
PSMB10	RAC1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
PSMB10	BLNK	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSMB10	LYN	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0
PSMB10	CHUK	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
PSMB10	WWP2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSMB10	ADA	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSMB10	IRF7	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSMB10	PRF1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
PSMB10	RFX5	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
PSMB10	HLA-A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
IGHM	ICOSLG	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IGHM	GZMM	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IGHM	TBX21	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IGHM	PSD4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IGHM	AK2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IGHM	IL21	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IGHM	CD40LG	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IGHM	RAG2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IGHM	TAPBP	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IGHM	FCGR3A	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IGHM	BLNK	0	0	0	0	0	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0
IGHM	CCL5	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
IGHM	SPIB	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IGHM	ADA	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IGHM	IRF7	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IGHM	PRF1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IGHM	RFX5	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IGHM	TNFRSF13B	1	0	0	0	0	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0
IGHM	DENND1C	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
IGHM	TRBV28	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IGHM	PSMB10	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLFN12L	GPR132	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLFN12L	PARP8	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLFN12L	ICOSLG	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLFN12L	GZMM	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLFN12L	TBX21	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLFN12L	PSD4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLFN12L	TBC1D10C	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLFN12L	CD40LG	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLFN12L	AGAP2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLFN12L	PIK3R6	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLFN12L	CCL4	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLFN12L	CCL5	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLFN12L	SPIB	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLFN12L	LYN	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLFN12L	LAT	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLFN12L	ADA	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLFN12L	PRF1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLFN12L	RASSF5	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLFN12L	APOBEC3G	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
SLFN12L	TNFRSF13B	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLFN12L	DENND1C	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLFN12L	TRBV28	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLFN12L	IGHM	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TAP2	CYP26C1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TAP2	KHDC3L	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TAP2	GZMM	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TAP2	TBX21	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TAP2	CYP2C19	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TAP2	TAPBP	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TAP2	FCGR3A	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TAP2	BLNK	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TAP2	LYN	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TAP2	HLA-E	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
TAP2	IRF7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
TAP2	PRF1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TAP2	SERINC5	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TAP2	RASSF5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TAP2	HLA-A	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
TAP2	TNFRSF13B	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TAP2	PSMB10	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TAP2	IGHM	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HLA-DOA	GPR132	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HLA-DOA	ICOSLG	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
HLA-DOA	TBC1D10C	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HLA-DOA	CD40LG	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
HLA-DOA	SPOCK2	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
HLA-DOA	AGAP2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HLA-DOA	FCGR3A	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
HLA-DOA	BLNK	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0
HLA-DOA	CCL5	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
HLA-DOA	SPIB	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
HLA-DOA	LYN	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HLA-DOA	RFX5	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HLA-DOA	RASSF5	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HLA-DOA	APOBEC3G	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HLA-DOA	TNFRSF13B	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HLA-DOA	DENND1C	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
HLA-DOA	SLFN12L	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HLA-DRA	GPR132	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
HLA-DRA	ICOSLG	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HLA-DRA	TRAC	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
HLA-DRA	TBX21	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HLA-DRA	PSD4	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HLA-DRA	CD40LG	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HLA-DRA	FCGR3A	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	1
HLA-DRA	BLNK	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
HLA-DRA	CCL5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
HLA-DRA	SPIB	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HLA-DRA	LYN	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
HLA-DRA	HLA-E	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
HLA-DRA	ADA	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
HLA-DRA	PRF1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HLA-DRA	SERINC5	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
HLA-DRA	RASSF5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HLA-DRA	APOBEC3G	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
HLA-DRA	HLA-A	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HLA-DRA	DENND1C	0	0	0	0	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
HLA-DRA	TRBV28	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HLA-DRA	PSMB10	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
HLA-DRA	IGHM	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HLA-DRA	SLFN12L	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HLA-DRA	TAP2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HLA-DRA	HLA-DOA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
PSMB8	PSD4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSMB8	AK2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
PSMB8	RAC1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0
PSMB8	BLNK	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSMB8	CCL5	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSMB8	LYN	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
PSMB8	CHUK	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
PSMB8	HLA-E	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
PSMB8	WWP2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
PSMB8	ADA	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
PSMB8	IRF7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
PSMB8	RASSF5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSMB8	APOBEC3G	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
PSMB8	HLA-A	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0
PSMB8	DENND1C	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSMB8	PSMB10	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0
PSMB8	IGHM	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSMB8	TAP2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
PSMB8	HLA-DRA	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CD247	GPR132	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
CD247	PARP8	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
CD247	ICOSLG	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
CD247	TRAC	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
CD247	GZMM	0	0	1	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
CD247	TBX21	0	0	1	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
CD247	PSD4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CD247	TBC1D10C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
CD247	TNFRSF4	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
CD247	CD40LG	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
CD247	SPOCK2	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
CD247	TFRC	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CD247	AGAP2	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CD247	FCGR3A	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CD247	PIK3R6	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CD247	CCL4	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
CD247	CCL5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
CD247	SPIB	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CD247	LYN	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CD247	LAT	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
CD247	ADA	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
CD247	IRF7	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CD247	PRF1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
CD247	RASSF5	1	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
CD247	APOBEC3G	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CD247	HLA-A	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CD247	TNFRSF13B	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
CD247	DENND1C	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CD247	TRBV28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
CD247	IGHM	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
CD247	SLFN12L	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CD247	HLA-DRA	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
CARD11	CYP26C1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
